year,canton,diseasesGroup,diseases,species,count
1993,AG,Epidemics to be eradicated,Bovine spongiform encephalitis,Cattle,2
1993,OW,Epidemics to be fought,European foulbrood of honey bees,Bees,2
1993,UR,Epidemics to be fought,Sheep mange,Sheep,2
1993,SO,Epidemics to be eradicated,Rabies,Badger,3
1993,NW,Epidemics to be fought,American foulbrood of honey bees,Bees,1
1993,BE,Epidemics to be supervised,Q fever,Sheep,1
1993,AG,Epidemics to be fought,Salmonellosis,Cattle,1
1993,TG,Epidemics to be eradicated,Enzootic bovine leukosis,Cattle,1
1993,BS,Epidemics to be eradicated,Rabies,Marten,1
1993,JU,Epidemics to be fought,American foulbrood of honey bees,Bees,3
1993,AG,Epidemics to be eradicated,Rabies,Marten,1
1993,GL,Epidemics to be supervised,Q fever,Cattle,1
1993,VD,Epidemics to be supervised,Blackleg,Cattle,3
1993,VD,Epidemics to be fought,American foulbrood of honey bees,Bees,1
1993,JU,Epidemics to be eradicated,Anthrax,Cattle,1
1993,NE,Epidemics to be fought,Salmonellosis,Chicken,1
1993,AG,Epidemics to be eradicated,Rabies,Cat,1
1993,ZH,Epidemics to be fought,Avian chlamydiosis,Parrot,3
1993,TI,Epidemics to be eradicated,Contagious agalactia,Goat,2
1993,SG,Epidemics to be eradicated,Bovine spongiform encephalitis,Cattle,1
1993,SZ,Epidemics to be fought,Salmonellosis,Cattle,1
1993,AI,Epidemics to be supervised,Q fever,Cattle,1
1993,ZG,Epidemics to be fought,Salmonellosis,Cattle,1
1993,BE,Epidemics to be fought,Avian infectious laryngotracheitis,Chicken,3
1993,SG,Epidemics to be fought,Salmonellosis,Pigeon,1
1993,GE,Epidemics to be supervised,Rabbit haemorrhagic disease,Rabbit,1
1993,BE,Epidemics to be supervised,Blackleg,Cattle,1
1993,VS,Epidemics to be fought,European foulbrood of honey bees,Bees,10
1993,AI,Epidemics to be eradicated,Bovine spongiform encephalitis,Cattle,1
1993,LU,Epidemics to be fought,American foulbrood of honey bees,Bees,22
1993,SO,Epidemics to be eradicated,Rabies,Fox,8
1993,NE,Epidemics to be fought,Leptospirosis,Cattle,4
1993,SO,Epidemics to be fought,Avian chlamydiosis,Pigeon,1
1993,NE,Epidemics to be fought,Salmonellosis,Turtle,1
1993,NE,Epidemics to be supervised,Q fever,Cattle,1
1993,SG,Epidemics to be eradicated,Rabies,Cattle,1
1993,BE,Epidemics to be fought,American foulbrood of honey bees,Bees,23
1993,ZH,Epidemics to be eradicated,Bovine spongiform encephalitis,Cattle,1
1993,FL,Epidemics to be fought,American foulbrood of honey bees,Bees,6
1993,FR,Epidemics to be fought,American foulbrood of honey bees,Bees,22
1993,AG,Epidemics to be fought,Avian chlamydiosis,Parrot,3
1993,AG,Epidemics to be fought,American foulbrood of honey bees,Bees,1
1993,BS,Epidemics to be eradicated,Rabies,Fox,28
1994,BE,Epidemics to be eradicated,Bovine spongiform encephalitis,Cattle,14
1994,VD,Epidemics to be fought,American foulbrood of honey bees,Bees,6
1994,BL,Epidemics to be eradicated,Rabies,Badger,10
1994,SO,Epidemics to be eradicated,Rabies,Cat,2
1994,TG,Epidemics to be fought,Salmonellosis,Cattle,2
1994,SG,Epidemics to be fought,Salmonellosis,Cattle,2
1994,GL,Epidemics to be supervised,Blackleg,Cattle,1
1994,BL,Epidemics to be eradicated,Rabies,Cattle,4
1994,BL,Epidemics to be fought,Avian infectious laryngotracheitis,Chicken,1
1994,AR,Epidemics to be supervised,Q fever,Cattle,3
1994,SG,Epidemics to be fought,Leptospirosis,Cattle,4
1994,JU,Epidemics to be eradicated,Rabies,Cattle,6
1994,GR,Epidemics to be fought,American foulbrood of honey bees,Bees,16
1994,NE,Epidemics to be fought,American foulbrood of honey bees,Bees,3
1994,BE,Epidemics to be fought,European foulbrood of honey bees,Bees,3
1994,ZG,Epidemics to be fought,Salmonellosis,Cattle,3
1994,SG,Epidemics to be fought,Salmonellosis,Dog,1
1994,BS,Epidemics to be eradicated,Rabies,Fox,3
1994,OW,Epidemics to be fought,Sheep mange,Sheep,2
1994,VD,Epidemics to be eradicated,Bovine spongiform encephalitis,Cattle,4
1994,SZ,Epidemics to be fought,Sheep mange,Sheep,2
1994,AG,Epidemics to be eradicated,Rabies,Roe Deer,4
1994,BL,Epidemics to be fought,Salmonellosis,Cattle,1
1994,BE,Epidemics to be fought,Contagious equine metritis,Horse,1
1994,FR,Epidemics to be fought,Avian chlamydiosis,Pigeon,1
1994,OW,Epidemics to be fought,Salmonellosis,Cattle,2
1994,FR,Epidemics to be supervised,Blackleg,Cattle,3
1994,GR,Epidemics to be supervised,Q fever,Cattle,1
1994,VS,Epidemics to be fought,European foulbrood of honey bees,Bees,5
1994,SO,Epidemics to be fought,Salmonellosis,Cattle,1
1994,BE,Epidemics to be fought,Sheep mange,Sheep,2
1994,ZH,Epidemics to be eradicated,Bovine spongiform encephalitis,Cattle,1
1994,LU,Epidemics to be eradicated,Infectious bovine rhinotracheitis,Cattle,1
1994,AG,Epidemics to be fought,Salmonellosis,Cattle,3
1994,BE,Epidemics to be fought,Salmonellosis,Cattle,8
1994,AG,Epidemics to be fought,European foulbrood of honey bees,Bees,2
1994,AG,Epidemics to be eradicated,Bovine spongiform encephalitis,Cattle,6
1994,OW,Epidemics to be eradicated,Bovine spongiform encephalitis,Cattle,1
1994,AR,Epidemics to be eradicated,Bovine spongiform encephalitis,Cattle,1
1994,BE,Highly contagious epidemics,Newcastle disease,Chicken,1
1994,LU,Epidemics to be fought,American foulbrood of honey bees,Bees,3
1994,SO,Epidemics to be supervised,Blackleg,Cattle,1
1994,NW,Epidemics to be fought,Salmonellosis,Cattle,1
1994,BE,Epidemics to be fought,American foulbrood of honey bees,Bees,18
1994,FR,Epidemics to be fought,Leptospirosis,Cattle,64
1994,FR,Epidemics to be eradicated,Bovine spongiform encephalitis,Cattle,2
1994,BL,Epidemics to be eradicated,Rabies,Fox,53
1994,BE,Epidemics to be fought,Avian chlamydiosis,Other wild bird,1
1994,VS,Epidemics to be fought,American foulbrood of honey bees,Bees,27
1994,BE,Epidemics to be fought,Salmonellosis,Pig,1
1994,GE,Epidemics to be fought,Avian chlamydiosis,Other wild bird,1
1994,BE,Epidemics to be supervised,Q fever,Cattle,8
1994,TG,Epidemics to be supervised,Q fever,Cattle,1
1994,AI,Epidemics to be supervised,Varrosis of honey bees,Bees,1
1994,FR,Epidemics to be supervised,Rabbit haemorrhagic disease,Rabbit,25
1994,SG,Epidemics to be fought,European foulbrood of honey bees,Bees,2
1994,ZG,Epidemics to be eradicated,Bovine spongiform encephalitis,Cattle,1
1994,BE,Epidemics to be supervised,Blackleg,Cattle,1
1994,SG,Epidemics to be supervised,Q fever,Cattle,11
1994,AG,Epidemics to be fought,American foulbrood of honey bees,Bees,9
1994,SO,Epidemics to be eradicated,Rabies,Fox,24
1994,FR,Epidemics to be fought,Sheep mange,Sheep,1
1994,FR,Epidemics to be eradicated,Viral haemorrhagic septicaemia,Fish,1
1994,ZH,Epidemics to be eradicated,Infectious bovine rhinotracheitis,Cattle,1
1994,VS,Epidemics to be supervised,Blackleg,Cattle,1
1994,BE,Epidemics to be supervised,Q fever,Sheep,1
1994,JU,Epidemics to be eradicated,Rabies,Fox,51
1994,ZH,Epidemics to be supervised,Q fever,Cattle,6
1994,NW,Epidemics to be eradicated,Bovine spongiform encephalitis,Cattle,1
1994,SG,Epidemics to be fought,American foulbrood of honey bees,Bees,3
1994,VS,Epidemics to be supervised,Rabbit haemorrhagic disease,Rabbit,2
1994,NE,Epidemics to be fought,Avian chlamydiosis,Parrot,1
1994,NE,Epidemics to be supervised,Q fever,Cattle,4
1994,OW,Epidemics to be fought,European foulbrood of honey bees,Bees,4
1994,ZG,Epidemics to be fought,American foulbrood of honey bees,Bees,3
1994,ZH,Epidemics to be fought,Salmonellosis,Cattle,5
1994,VS,Epidemics to be supervised,Varrosis of honey bees,Bees,32
1994,JU,Epidemics to be eradicated,Rabies,Sheep,1
1994,AI,Epidemics to be fought,Leptospirosis,Cattle,2
1994,SZ,Epidemics to be supervised,Blackleg,Cattle,3
1994,SZ,Epidemics to be eradicated,Bovine spongiform encephalitis,Cattle,6
1994,LU,Epidemics to be eradicated,Bovine spongiform encephalitis,Cattle,10
1994,GR,Epidemics to be supervised,Varrosis of honey bees,Bees,3
1994,VS,Epidemics to be eradicated,Bovine spongiform encephalitis,Cattle,3
1994,TI,Epidemics to be eradicated,Bovine spongiform encephalitis,Cattle,1
1994,AI,Epidemics to be eradicated,Bovine spongiform encephalitis,Cattle,1
1994,ZH,Epidemics to be supervised,Varrosis of honey bees,Bees,1
1994,VD,Epidemics to be fought,Salmonellosis,Cattle,5
1994,FR,Epidemics to be fought,American foulbrood of honey bees,Bees,1
1994,LU,Epidemics to be fought,Salmonellosis,Cattle,10
1994,GR,Epidemics to be fought,European foulbrood of honey bees,Bees,4
1994,ZG,Epidemics to be fought,Avian infectious laryngotracheitis,Chicken,1
1994,AR,Epidemics to be fought,Ovine epididymitis (B.ovis),Sheep,1
1994,AG,Epidemics to be supervised,Q fever,Cattle,1
1994,SG,Epidemics to be fought,Sheep mange,Sheep,1
1994,BL,Epidemics to be fought,American foulbrood of honey bees,Bees,2
1994,OW,Epidemics to be supervised,Q fever,Cattle,1
1994,VS,Epidemics to be eradicated,Viral haemorrhagic septicaemia,Fish,2
1994,NE,Epidemics to be eradicated,Bovine spongiform encephalitis,Cattle,1
1994,BE,Epidemics to be fought,Salmonellosis,Pigeon,1
1994,SG,Epidemics to be supervised,Blackleg,Cattle,2
1994,UR,Epidemics to be fought,American foulbrood of honey bees,Bees,10
1994,AG,Epidemics to be eradicated,Rabies,Marten,1
1994,GR,Epidemics to be eradicated,Bovine spongiform encephalitis,Cattle,3
1994,JU,Epidemics to be eradicated,Rabies,Cat,2
1994,LU,Epidemics to be fought,European foulbrood of honey bees,Bees,4
1994,BL,Epidemics to be eradicated,Rabies,Dog,1
1994,NE,Epidemics to be eradicated,Rabies,Fox,1
1994,SG,Epidemics to be fought,Avian chlamydiosis,Parrot,4
1994,AR,Epidemics to be fought,Leptospirosis,Cattle,1
1994,FR,Epidemics to be supervised,Varrosis of honey bees,Bees,4
1994,BE,Epidemics to be fought,Avian chlamydiosis,Parrot,3
1994,SG,Epidemics to be supervised,Varrosis of honey bees,Bees,7
1994,BE,Epidemics to be eradicated,Rabies,Fox,3
1994,VD,Epidemics to be supervised,Blackleg,Cattle,2
1994,FR,Epidemics to be fought,Salmonellosis,Cattle,3
1994,BL,Epidemics to be eradicated,Rabies,Sheep,4
1994,NE,Epidemics to be fought,Salmonellosis,Other wild bird,1
1994,GE,Epidemics to be fought,Salmonellosis,Cattle,1
1994,SH,Epidemics to be fought,Salmonellosis,Cattle,1
1994,VS,Epidemics to be supervised,Q fever,Cattle,12
1994,JU,Epidemics to be eradicated,Rabies,Badger,3
1994,AG,Epidemics to be eradicated,Rabies,Dog,1
1994,SO,Epidemics to be eradicated,Bovine spongiform encephalitis,Cattle,1
1994,AG,Epidemics to be eradicated,Rabies,Fox,33
1994,VD,Epidemics to be supervised,Varrosis of honey bees,Bees,4
1994,SO,Epidemics to be eradicated,Rabies,Sheep,2
1994,BL,Epidemics to be eradicated,Rabies,Marten,1
1994,JU,Epidemics to be eradicated,Rabies,Horse,1
1994,AG,Epidemics to be eradicated,Rabies,Sheep,1
1994,VD,Epidemics to be fought,European foulbrood of honey bees,Bees,6
1994,OW,Epidemics to be fought,Leptospirosis,Cattle,1
1994,TG,Epidemics to be fought,Avian chlamydiosis,Parrot,2
1994,TI,Epidemics to be fought,American foulbrood of honey bees,Bees,3
1994,GE,Epidemics to be fought,American foulbrood of honey bees,Bees,3
1994,VD,Epidemics to be fought,Salmonellosis,Pig,1
1994,FR,Epidemics to be supervised,Q fever,Cattle,16
1994,SO,Epidemics to be eradicated,Rabies,Badger,9
1994,VD,Epidemics to be supervised,Rabbit haemorrhagic disease,Rabbit,65
1994,SG,Epidemics to be eradicated,Bovine spongiform encephalitis,Cattle,6
1994,VD,Epidemics to be supervised,Q fever,Goat,1
1994,GE,Epidemics to be fought,Avian chlamydiosis,Parrot,1
1994,BS,Epidemics to be eradicated,Rabies,Roe Deer,1
1995,VS,Epidemics to be fought,Avian chlamydiosis,Parrot,1
1995,UR,Epidemics to be eradicated,Bovine spongiform encephalitis,Cattle,1
1995,FR,Epidemics to be supervised,Rabbit haemorrhagic disease,Rabbit,7
1995,BE,Epidemics to be fought,Salmonellosis,Pig,1
1995,GR,Epidemics to be eradicated,Bovine spongiform encephalitis,Cattle,4
1995,VS,Epidemics to be supervised,Rabbit haemorrhagic disease,Rabbit,1
1995,LU,Epidemics to be fought,European foulbrood of honey bees,Bees,7
1995,AG,Epidemics to be supervised,Q fever,Cattle,3
1995,TG,Epidemics to be fought,Avian chlamydiosis,Parrot,1
1995,AG,Epidemics to be eradicated,Bovine spongiform encephalitis,Cattle,1
1995,SG,Epidemics to be eradicated,Bovine spongiform encephalitis,Cattle,8
1995,SG,Epidemics to be supervised,Enzootic abortion of ewes,Sheep,2
1995,BL,Epidemics to be supervised,Rabbit haemorrhagic disease,Rabbit,1
1995,SG,Epidemics to be eradicated,Viral haemorrhagic septicaemia,Fish,3
1995,SG,Epidemics to be fought,Leptospirosis,Cattle,5
1995,SG,Epidemics to be fought,Avian chlamydiosis,Pigeon,1
1995,BE,Epidemics to be eradicated,Bovine spongiform encephalitis,Cattle,13
1995,ZG,Epidemics to be fought,European foulbrood of honey bees,Bees,3
1995,LU,Epidemics to be fought,Salmonellosis,Cattle,24
1995,VD,Epidemics to be fought,Infectious pancreatic necrosis,Fish,1
1995,OW,Epidemics to be fought,European foulbrood of honey bees,Bees,1
1995,OW,Epidemics to be fought,Paratuberculosis,Cattle,1
1995,AI,Epidemics to be supervised,Q fever,Cattle,2
1995,AG,Epidemics to be eradicated,Rabies,Marten,1
1995,NE,Epidemics to be fought,Leptospirosis,Cattle,2
1995,ZH,Epidemics to be supervised,Q fever,Cattle,11
1995,ZH,Epidemics to be fought,Salmonellosis,Cattle,7
1995,JU,Epidemics to be eradicated,Bovine spongiform encephalitis,Cattle,3
1995,NE,Epidemics to be eradicated,Bovine spongiform encephalitis,Cattle,2
1995,ZH,Epidemics to be supervised,Varrosis of honey bees,Bees,7
1995,SZ,Epidemics to be eradicated,Bovine spongiform encephalitis,Cattle,3
1995,BL,Epidemics to be fought,Salmonellosis,Cattle,2
1995,GR,Epidemics to be fought,Ovine epididymitis (B.ovis),Sheep,1
1995,SO,Epidemics to be fought,Avian chlamydiosis,Parrot,1
1995,AG,Epidemics to be fought,American foulbrood of honey bees,Bees,3
1995,SH,Epidemics to be fought,Salmonellosis,Cattle,1
1995,BE,Epidemics to be fought,American foulbrood of honey bees,Bees,7
1995,SG,Epidemics to be supervised,Q fever,Cattle,7
1995,TG,Epidemics to be supervised,Q fever,Cattle,2
1995,VD,Epidemics to be eradicated,Bovine spongiform encephalitis,Cattle,11
1995,VS,Epidemics to be supervised,Q fever,Cattle,1
1995,FR,Epidemics to be fought,Avian chlamydiosis,Other wild bird,2
1995,FR,Epidemics to be supervised,Q fever,Cattle,11
1995,AR,Epidemics to be fought,Avian chlamydiosis,Parrot,1
1995,AI,Epidemics to be fought,Leptospirosis,Cattle,3
1995,SH,Epidemics to be fought,Leptospirosis,Cattle,1
1995,NW,Epidemics to be supervised,Varrosis of honey bees,Bees,1
1995,GE,Epidemics to be fought,Myxomatosis,Rabbit,3
1995,VS,Epidemics to be eradicated,Bovine spongiform encephalitis,Cattle,2
1995,SO,Epidemics to be supervised,Q fever,Cattle,1
1995,VD,Epidemics to be fought,Salmonellosis,Rabbit,1
1995,SO,Epidemics to be eradicated,Rabies,Sheep,1
1995,SZ,Epidemics to be supervised,Blackleg,Cattle,1
1995,ZH,Epidemics to be eradicated,Bovine spongiform encephalitis,Cattle,5
1995,TG,Epidemics to be fought,Salmonellosis,Cattle,6
1995,ZH,Epidemics to be fought,Avian chlamydiosis,Parrot,8
1995,VS,Epidemics to be supervised,Varrosis of honey bees,Bees,5
1995,JU,Epidemics to be fought,American foulbrood of honey bees,Bees,2
1995,NE,Epidemics to be eradicated,Rabies,Badger,1
1995,LU,Epidemics to be supervised,Blackleg,Cattle,2
1995,FL,Epidemics to be fought,American foulbrood of honey bees,Bees,1
1995,BE,Epidemics to be fought,Avian infectious laryngotracheitis,Chicken,1
1995,BE,Epidemics to be supervised,Q fever,Goat,1
1995,ZG,Epidemics to be eradicated,Bovine spongiform encephalitis,Cattle,2
1995,VD,Epidemics to be supervised,Varrosis of honey bees,Bees,6
1995,SG,Epidemics to be supervised,Rabbit haemorrhagic disease,Rabbit,1
1995,VS,Epidemics to be fought,Avian infectious laryngotracheitis,Chicken,1
1995,VS,Epidemics to be fought,European foulbrood of honey bees,Bees,17
1995,VD,Epidemics to be supervised,Rabbit haemorrhagic disease,Rabbit,15
1995,TG,Epidemics to be supervised,Varrosis of honey bees,Bees,2
1995,AR,Epidemics to be fought,Ovine epididymitis (B.ovis),Sheep,1
1995,FR,Epidemics to be supervised,Blackleg,Cattle,1
1995,BE,Epidemics to be supervised,Q fever,Cattle,18
1995,BL,Epidemics to be supervised,Q fever,Cattle,1
1995,OW,Epidemics to be fought,Leptospirosis,Cattle,1
1995,SG,Epidemics to be supervised,Varrosis of honey bees,Bees,8
1995,VD,Epidemics to be supervised,Listeriosis,Cattle,2
1995,VD,Epidemics to be supervised,Listeriosis,Sheep,1
1995,GR,Epidemics to be fought,European foulbrood of honey bees,Bees,5
1995,SZ,Epidemics to be fought,Salmonellosis,Pig,1
1995,NE,Epidemics to be fought,Salmonellosis,Turtle,1
1995,SG,Epidemics to be fought,Salmonellosis,Cattle,2
1995,ZH,Epidemics to be supervised,Rabbit haemorrhagic disease,Rabbit,2
1995,SO,Epidemics to be fought,Salmonellosis,Cat,1
1995,TI,Epidemics to be eradicated,Contagious agalactia,Goat,9
1995,SG,Epidemics to be fought,Salmonellosis,Chicken,4
1995,SG,Epidemics to be fought,Avian infectious laryngotracheitis,Chicken,1
1995,BE,Epidemics to be supervised,Rabbit haemorrhagic disease,Rabbit,1
1995,VD,Epidemics to be fought,Salmonellosis,Cattle,5
1995,AG,Epidemics to be eradicated,Rabies,Fox,3
1995,AG,Epidemics to be eradicated,Rabies,Roe Deer,1
1995,VD,Epidemics to be fought,American foulbrood of honey bees,Bees,5
1995,GE,Epidemics to be fought,European foulbrood of honey bees,Bees,1
1995,FL,Epidemics to be fought,Salmonellosis,Chicken,1
1995,LU,Epidemics to be fought,Avian chlamydiosis,Parrot,1
1995,BL,Epidemics to be fought,American foulbrood of honey bees,Bees,4
1995,FR,Epidemics to be eradicated,Scrapie,Sheep,1
1995,BE,Epidemics to be fought,Avian chlamydiosis,Pigeon,2
1995,SG,Epidemics to be fought,Salmonellosis,Turtle,1
1995,BE,Epidemics to be fought,Salmonellosis,Cattle,4
1995,BE,Epidemics to be fought,Sheep mange,Sheep,2
1995,GR,Epidemics to be supervised,Q fever,Cattle,2
1995,ZH,Epidemics to be eradicated,Infectious bovine rhinotracheitis,Cattle,1
1995,LU,Epidemics to be eradicated,Bovine spongiform encephalitis,Cattle,10
1995,NE,Epidemics to be fought,American foulbrood of honey bees,Bees,1
1995,SG,Epidemics to be fought,Sheep mange,Sheep,1
1995,NW,Epidemics to be fought,Salmonellosis,Cattle,1
1995,BE,Epidemics to be supervised,Blackleg,Cattle,1
1995,ZH,Epidemics to be fought,Avian chlamydiosis,Other wild bird,1
1995,AG,Epidemics to be eradicated,Rabies,Badger,3
1995,VD,Epidemics to be fought,Sheep mange,Sheep,1
1995,JU,Epidemics to be eradicated,Rabies,Fox,1
1995,OW,Epidemics to be fought,Ovine epididymitis (B.ovis),Sheep,1
1995,TI,Epidemics to be fought,Paratuberculosis,Cattle,1
1995,NE,Epidemics to be supervised,Q fever,Cattle,4
1995,ZG,Epidemics to be fought,American foulbrood of honey bees,Bees,2
1995,TI,Epidemics to be supervised,Rabbit haemorrhagic disease,Rabbit,1
1995,JU,Epidemics to be fought,Salmonellosis,Cattle,1
1995,ZH,Epidemics to be fought,European foulbrood of honey bees,Bees,1
1995,SO,Epidemics to be eradicated,Rabies,Fox,3
1995,NE,Epidemics to be fought,Salmonellosis,Pigeon,1
1995,GE,Epidemics to be fought,Salmonellosis,Pigeon,1
1995,AG,Epidemics to be supervised,Varrosis of honey bees,Bees,4
1995,LU,Epidemics to be fought,Ovine epididymitis (B.ovis),Sheep,2
1995,SO,Epidemics to be fought,American foulbrood of honey bees,Bees,5
1995,VS,Epidemics to be fought,American foulbrood of honey bees,Bees,14
1995,JU,Epidemics to be supervised,Blackleg,Cattle,1
1995,FR,Epidemics to be fought,American foulbrood of honey bees,Bees,2
1995,BL,Epidemics to be eradicated,Rabies,Fox,4
1995,TI,Epidemics to be eradicated,Bovine spongiform encephalitis,Cattle,1
1995,JU,Epidemics to be supervised,Q fever,Cattle,1
1995,OW,Epidemics to be supervised,Q fever,Sheep,1
