Year,Canton,Id Of Animal Category,Genetically Modified,Degree of severity 0,Degree of severity 1,Degree of severity 2,Degree of severity 3,Id Experiment Category,Id Of Disease Category,Id Of Institute,Id Of Legal Restriction,Number Of Animals Used For The First Time
2021,ZH,animal_5,gm_0,0,0,0,0,experiment_1,disease_13,institute_1,legal_4,0
2021,ZH,animal_1,gm_1,0,384,0,1,experiment_2,disease_11,institute_4,legal_1,385
2021,VD,animal_1,gm_0,11,0,0,108,experiment_1,disease_12,institute_1,legal_4,119
2021,ZH,animal_1,gm_1,6,62,18,0,experiment_1,disease_3,institute_1,legal_4,24
2021,VD,animal_1,gm_1,11,0,12,1,experiment_1,disease_14,institute_1,legal_4,24
2021,BS,animal_1,gm_0,0,0,0,0,experiment_1,disease_14,institute_1,legal_4,0
2021,GE,animal_1,gm_0,0,0,0,0,experiment_1,disease_14,institute_1,legal_4,0
2021,FR,animal_3,gm_0,0,0,3,0,experiment_1,disease_13,institute_1,legal_4,3
2021,GE,animal_1,gm_1,0,0,6,59,experiment_1,disease_13,institute_7,legal_4,58
2021,VD,animal_1,gm_1,0,0,0,0,experiment_1,disease_14,institute_1,legal_4,0
2021,BS,animal_1,gm_1,16,2,7,0,experiment_1,disease_13,institute_4,legal_4,25
2021,JU,animal_16,gm_0,100,0,0,0,experiment_1,disease_2,institute_1,legal_4,100
2021,VD,animal_1,gm_1,0,0,0,0,experiment_1,disease_14,institute_1,legal_4,0
2021,BL,animal_18,gm_0,0,0,0,0,experiment_4,disease_3,institute_1,legal_4,0
2021,GR,animal_5,gm_0,0,0,0,0,experiment_1,disease_2,institute_1,legal_4,0
2021,ZH,animal_1,gm_0,0,0,0,0,experiment_1,disease_2,institute_1,legal_4,0
2021,BS,animal_1,gm_0,0,0,0,0,experiment_2,disease_14,institute_4,legal_4,0
2021,BE,animal_1,gm_1,0,35,0,0,experiment_1,disease_13,institute_1,legal_4,35
2021,ZH,animal_5,gm_0,0,0,0,0,experiment_1,disease_3,institute_7,legal_4,0
2021,VD,animal_1,gm_0,14,0,42,11,experiment_1,disease_11,institute_1,legal_4,57
2021,VD,animal_1,gm_0,3,0,11,0,experiment_2,disease_11,institute_4,legal_1,14
2021,VD,animal_2,gm_0,0,30,0,0,experiment_1,disease_14,institute_1,legal_4,30
2021,GR,animal_1,gm_0,0,0,24,0,experiment_1,disease_14,institute_7,legal_4,24
2021,BS,animal_18,gm_0,0,0,0,0,experiment_1,disease_2,institute_4,legal_4,0
2021,VD,animal_1,gm_0,6,1,312,2,experiment_1,disease_13,institute_1,legal_4,321
2021,GE,animal_1,gm_0,0,0,0,0,experiment_2,disease_11,institute_4,legal_4,0
2021,ZH,animal_1,gm_1,0,8,17,0,experiment_1,disease_12,institute_1,legal_4,25
2021,ZH,animal_1,gm_0,0,11,39,2,experiment_1,disease_14,institute_1,legal_4,52
2021,FR,animal_1,gm_0,0,0,68,0,experiment_1,disease_11,institute_1,legal_4,68
2021,BE,animal_1,gm_0,0,0,0,0,experiment_1,disease_12,institute_1,legal_4,0
2021,BE,animal_1,gm_0,0,0,0,0,experiment_1,disease_12,institute_1,legal_4,0
2021,GR,animal_6,gm_0,0,0,0,0,experiment_4,disease_3,institute_1,legal_4,0
2021,LU,animal_17,gm_0,0,0,0,0,experiment_4,disease_3,institute_1,legal_4,0
2021,ZH,animal_1,gm_1,0,48,143,61,experiment_1,disease_14,institute_1,legal_4,242
2021,BS,animal_1,gm_1,0,82,0,1,experiment_1,disease_14,institute_1,legal_4,83
2021,AG,animal_9,gm_0,256,0,0,0,experiment_1,disease_2,institute_1,legal_4,256
2021,BE,animal_2,gm_0,15,33,0,0,experiment_4,disease_3,institute_1,legal_4,48
2021,SH,animal_4,gm_0,0,0,0,0,experiment_4,disease_3,institute_1,legal_4,0
2021,GE,animal_1,gm_1,0,7,60,0,experiment_1,disease_14,institute_1,legal_4,67
2021,AR,animal_13,gm_0,0,0,0,0,experiment_52,disease_3,institute_1,legal_3,0
2021,ZH,animal_1,gm_0,0,32,37,0,experiment_1,disease_13,institute_1,legal_4,64
2021,FR,animal_1,gm_0,10,0,0,0,experiment_4,disease_3,institute_1,legal_4,10
2021,ZH,animal_6,gm_0,0,0,0,0,experiment_51,disease_14,institute_1,legal_4,0
2021,SH,animal_14,gm_0,0,0,0,0,experiment_6,disease_14,institute_1,legal_4,0
2021,BL,animal_1,gm_1,0,0,49,1,experiment_2,disease_11,institute_4,legal_4,30
2021,GE,animal_11,gm_0,0,50,0,0,experiment_6,disease_3,institute_1,legal_4,50
2021,FR,animal_18,gm_0,0,0,0,0,experiment_1,disease_2,institute_4,legal_4,0
2021,ZH,animal_11,gm_0,0,0,0,0,experiment_6,disease_3,institute_1,legal_4,0
2021,BS,animal_1,gm_0,0,8,110,1,experiment_1,disease_14,institute_1,legal_4,113
2021,ZH,animal_1,gm_0,0,0,360,74,experiment_1,disease_14,institute_1,legal_4,253
2021,ZH,animal_2,gm_0,0,1,42,32,experiment_1,disease_3,institute_1,legal_4,75
2021,GL,animal_16,gm_0,0,0,0,0,experiment_1,disease_2,institute_1,legal_4,0
2021,BS,animal_1,gm_0,6,9,0,0,experiment_2,disease_11,institute_4,legal_4,15
2021,ZH,animal_1,gm_0,0,304,44,0,experiment_2,disease_11,institute_1,legal_4,341
2021,BS,animal_1,gm_0,31,0,0,0,experiment_1,disease_13,institute_1,legal_4,31
2021,GE,animal_1,gm_0,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2021,BS,animal_1,gm_1,0,0,0,0,experiment_2,disease_14,institute_4,legal_4,0
2021,BS,animal_1,gm_0,0,0,0,0,experiment_2,disease_14,institute_4,legal_4,0
2021,VD,animal_1,gm_0,70,0,0,0,experiment_1,disease_14,institute_1,legal_4,70
2021,SG,animal_18,gm_0,0,0,0,0,experiment_3,disease_2,institute_1,legal_4,0
2021,UR,animal_16,gm_0,0,0,0,0,experiment_3,disease_2,institute_1,legal_4,0
2021,ZH,animal_1,gm_0,0,4,5,0,experiment_1,disease_14,institute_1,legal_4,9
2021,ZH,animal_1,gm_1,0,0,0,0,experiment_2,disease_11,institute_4,legal_1,0
2021,SO,animal_11,gm_0,0,0,0,0,experiment_6,disease_3,institute_1,legal_4,0
2021,ZH,animal_1,gm_0,0,47,0,0,experiment_2,disease_13,institute_4,legal_4,47
2021,ZG,animal_9,gm_0,0,0,0,0,experiment_1,disease_12,institute_1,legal_4,0
2021,BE,animal_8,gm_0,0,0,0,0,experiment_2,disease_2,institute_2,legal_3,0
2021,BE,animal_10,gm_0,295,0,317,108,experiment_1,disease_2,institute_1,legal_4,720
2021,AG,animal_18,gm_0,0,0,0,0,experiment_6,disease_14,institute_1,legal_4,0
2021,GE,animal_1,gm_1,7,0,0,0,experiment_1,disease_14,institute_1,legal_4,7
2021,BS,animal_1,gm_0,477,0,0,0,experiment_1,disease_3,institute_4,legal_4,477
2021,LU,animal_14,gm_0,0,0,0,0,experiment_6,disease_14,institute_1,legal_4,0
2021,ZH,animal_1,gm_1,0,0,0,0,experiment_1,disease_13,institute_1,legal_4,0
2021,VD,animal_1,gm_1,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2021,TI,animal_14,gm_0,0,0,0,0,experiment_1,disease_2,institute_1,legal_4,0
2021,VD,animal_1,gm_1,0,0,7,10,experiment_2,disease_14,institute_1,legal_4,17
2021,BS,animal_1,gm_0,4,7,0,4,experiment_1,disease_11,institute_1,legal_4,15
2021,BE,animal_18,gm_0,0,9,0,0,experiment_1,disease_2,institute_4,legal_4,9
2021,BS,animal_1,gm_1,0,0,0,0,experiment_2,disease_14,institute_4,legal_4,0
2021,ZH,animal_1,gm_0,21,6,0,0,experiment_1,disease_14,institute_1,legal_4,27
2021,ZH,animal_2,gm_1,0,0,0,0,experiment_1,disease_14,institute_1,legal_4,0
2021,ZG,animal_6,gm_0,0,0,0,0,experiment_3,disease_2,institute_1,legal_4,0
2021,ZH,animal_1,gm_0,0,0,2,0,experiment_2,disease_14,institute_1,legal_4,2
2021,ZH,animal_1,gm_0,0,5,300,0,experiment_1,disease_11,institute_1,legal_4,305
2021,ZH,animal_1,gm_0,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2021,GR,animal_13,gm_0,0,0,0,0,experiment_1,disease_2,institute_1,legal_4,0
2021,BL,animal_5,gm_0,0,0,0,0,experiment_1,disease_2,institute_1,legal_4,0
2021,ZH,animal_7,gm_0,0,0,0,0,experiment_4,disease_3,institute_7,legal_4,0
2021,VD,animal_1,gm_0,0,0,0,0,experiment_1,disease_13,institute_1,legal_4,0
2021,ZH,animal_1,gm_1,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2021,GL,animal_12,gm_0,0,0,0,0,experiment_6,disease_3,institute_2,legal_4,0
2021,TG,animal_9,gm_0,2,0,0,0,experiment_6,disease_14,institute_1,legal_4,2
2021,BS,animal_2,gm_1,0,0,0,0,experiment_2,disease_14,institute_4,legal_4,0
2021,ZG,animal_16,gm_0,0,0,0,0,experiment_1,disease_2,institute_1,legal_4,0
2021,VD,animal_1,gm_0,0,0,44,0,experiment_1,disease_11,institute_1,legal_4,44
2021,BE,animal_1,gm_0,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2021,ZH,animal_1,gm_1,0,71,42,0,experiment_1,disease_11,institute_1,legal_4,85
2021,BS,animal_1,gm_0,0,0,0,0,experiment_2,disease_14,institute_4,legal_4,0
2021,BS,animal_6,gm_0,0,0,0,0,experiment_3,disease_2,institute_1,legal_4,0
2021,ZG,animal_14,gm_0,0,0,0,0,experiment_6,disease_14,institute_1,legal_4,0
2021,BE,animal_11,gm_0,22,0,0,0,experiment_1,disease_3,institute_1,legal_4,22
2021,TI,animal_1,gm_1,2,4,8,0,experiment_1,disease_14,institute_4,legal_4,14
2021,GE,animal_1,gm_0,0,0,0,0,experiment_1,disease_14,institute_1,legal_4,0
2021,GE,animal_1,gm_1,0,22,0,0,experiment_1,disease_13,institute_1,legal_4,22
2021,ZH,animal_1,gm_0,0,16,8,0,experiment_1,disease_14,institute_1,legal_4,24
2021,LU,animal_13,gm_0,0,0,0,0,experiment_6,disease_2,institute_1,legal_4,0
2021,BE,animal_10,gm_1,0,0,0,0,experiment_1,disease_3,institute_1,legal_4,0
2021,BS,animal_1,gm_0,319,0,0,0,experiment_1,disease_14,institute_1,legal_4,319
2021,BS,animal_1,gm_0,0,4,9,0,experiment_1,disease_12,institute_1,legal_4,13
2021,SH,animal_5,gm_0,0,0,0,0,experiment_1,disease_3,institute_7,legal_4,0
2021,NE,animal_18,gm_0,0,0,0,0,experiment_1,disease_14,institute_1,legal_4,0
2021,BS,animal_1,gm_1,0,0,0,0,experiment_1,disease_13,institute_1,legal_4,0
2021,BE,animal_1,gm_0,77,0,0,0,experiment_4,disease_3,institute_2,legal_4,77
2021,VD,animal_1,gm_0,0,0,0,0,experiment_1,disease_12,institute_1,legal_4,0
2021,ZH,animal_9,gm_0,0,0,0,0,experiment_4,disease_3,institute_7,legal_4,0
2021,BS,animal_1,gm_1,176,0,0,0,experiment_1,disease_14,institute_1,legal_4,176
2021,GR,animal_6,gm_0,0,0,0,0,experiment_3,disease_2,institute_1,legal_4,0
2021,SG,animal_1,gm_0,0,0,0,0,experiment_1,disease_14,institute_1,legal_4,0
2021,BS,animal_2,gm_0,86,0,0,0,experiment_1,disease_14,institute_1,legal_4,86
2021,VD,animal_1,gm_1,0,0,8,0,experiment_1,disease_2,institute_1,legal_4,8
2021,ZH,animal_2,gm_0,0,0,0,0,experiment_1,disease_14,institute_1,legal_4,0
2021,GE,animal_1,gm_1,0,0,0,0,experiment_1,disease_14,institute_1,legal_4,0
2021,VD,animal_1,gm_0,72,2,22,0,experiment_1,disease_13,institute_1,legal_4,96
2021,BS,animal_2,gm_0,0,0,40,0,experiment_2,disease_13,institute_4,legal_4,40
2021,BS,animal_5,gm_0,0,0,0,0,experiment_1,disease_3,institute_7,legal_4,0
2021,BE,animal_8,gm_0,0,0,0,0,experiment_4,disease_3,institute_1,legal_4,0
2021,NE,animal_1,gm_0,0,0,0,0,experiment_1,disease_14,institute_1,legal_4,0
2021,FR,animal_13,gm_0,0,0,0,0,experiment_1,disease_14,institute_1,legal_4,0
2021,VD,animal_2,gm_0,0,0,0,0,experiment_4,disease_3,institute_1,legal_4,0
2021,FR,animal_7,gm_0,0,0,0,0,experiment_3,disease_2,institute_1,legal_4,0
2021,ZH,animal_2,gm_0,0,325,0,0,experiment_1,disease_13,institute_1,legal_4,325
2021,ZH,animal_1,gm_1,0,0,0,0,experiment_1,disease_13,institute_1,legal_4,0
2021,BE,animal_5,gm_0,5400,0,0,0,experiment_6,disease_3,institute_7,legal_4,5400
2021,BS,animal_1,gm_1,0,0,0,0,experiment_1,disease_13,institute_4,legal_4,0
2021,BS,animal_1,gm_0,688,2,0,0,experiment_2,disease_14,institute_4,legal_4,690
2021,GE,animal_1,gm_1,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2021,AR,animal_14,gm_0,144,0,0,0,experiment_6,disease_3,institute_2,legal_4,144
2021,VS,animal_14,gm_0,0,0,0,0,experiment_6,disease_14,institute_1,legal_4,0
2021,BL,animal_10,gm_0,0,0,0,0,experiment_4,disease_3,institute_1,legal_4,0
2021,BS,animal_1,gm_1,0,0,0,0,experiment_1,disease_14,institute_1,legal_4,0
2021,BE,animal_1,gm_0,0,0,48,0,experiment_1,disease_11,institute_1,legal_4,48
2021,ZH,animal_1,gm_0,0,0,0,0,experiment_1,disease_14,institute_1,legal_4,0
2021,ZH,animal_1,gm_1,0,0,437,0,experiment_1,disease_11,institute_1,legal_4,437
2021,BE,animal_8,gm_0,0,0,0,0,experiment_4,disease_3,institute_1,legal_4,0
2021,NW,animal_16,gm_0,0,0,0,0,experiment_6,disease_14,institute_1,legal_4,0
2021,ZH,animal_1,gm_1,10,0,0,0,experiment_1,disease_13,institute_1,legal_4,10
2021,VD,animal_1,gm_0,0,36,23,151,experiment_2,disease_14,institute_4,legal_3,210
2021,ZH,animal_5,gm_0,0,0,0,0,experiment_6,disease_3,institute_4,legal_4,0
2021,ZH,animal_1,gm_0,153,17,15,0,experiment_1,disease_3,institute_1,legal_4,183
2021,AR,animal_18,gm_0,0,0,0,0,experiment_1,disease_2,institute_4,legal_4,0
2021,GE,animal_1,gm_1,0,0,0,0,experiment_1,disease_14,institute_1,legal_4,0
2021,GR,animal_11,gm_0,0,0,0,0,experiment_6,disease_3,institute_1,legal_4,0
2021,GE,animal_2,gm_0,129,0,0,0,experiment_1,disease_14,institute_1,legal_4,129
2021,VD,animal_1,gm_0,0,36,87,1,experiment_1,disease_11,institute_1,legal_4,124
2021,BL,animal_1,gm_0,0,0,0,0,experiment_2,disease_13,institute_4,legal_4,0
2021,BL,animal_2,gm_0,0,0,0,0,experiment_3,disease_14,institute_7,legal_4,0
2021,JU,animal_12,gm_0,0,0,0,0,experiment_6,disease_2,institute_2,legal_4,0
2021,GR,animal_18,gm_0,0,217,0,0,experiment_1,disease_3,institute_1,legal_4,217
2021,ZH,animal_14,gm_0,0,0,0,0,experiment_6,disease_3,institute_2,legal_4,0
2021,ZH,animal_1,gm_1,0,0,0,0,experiment_2,disease_11,institute_4,legal_1,0
2021,BE,animal_12,gm_0,0,0,0,0,experiment_6,disease_3,institute_2,legal_4,0
2021,FR,animal_13,gm_0,0,0,0,0,experiment_1,disease_3,institute_2,legal_4,0
2021,SH,animal_16,gm_0,0,0,0,0,experiment_6,disease_14,institute_1,legal_4,0
2021,ZH,animal_1,gm_0,9,0,0,0,experiment_1,disease_14,institute_1,legal_4,9
2021,OW,animal_16,gm_0,0,0,0,0,experiment_1,disease_2,institute_1,legal_4,0
2021,SG,animal_18,gm_0,0,0,0,0,experiment_1,disease_2,institute_4,legal_4,0
2021,AG,animal_18,gm_0,0,0,0,0,experiment_4,disease_3,institute_1,legal_4,0
2021,VD,animal_1,gm_1,0,0,0,0,experiment_1,disease_14,institute_1,legal_4,0
2021,BS,animal_1,gm_0,11,12,71,28,experiment_3,disease_11,institute_1,legal_4,122
2021,JU,animal_5,gm_0,0,0,0,0,experiment_1,disease_2,institute_1,legal_4,0
2021,ZH,animal_1,gm_1,0,0,12,0,experiment_1,disease_13,institute_1,legal_4,12
2021,BE,animal_13,gm_0,0,0,0,0,experiment_1,disease_12,institute_1,legal_4,0
2021,TI,animal_1,gm_1,0,0,0,0,experiment_1,disease_11,institute_4,legal_4,0
2021,ZG,animal_11,gm_0,0,0,0,0,experiment_6,disease_3,institute_1,legal_4,0
2021,BS,animal_1,gm_1,0,0,0,0,experiment_2,disease_14,institute_4,legal_4,0
2021,AG,animal_12,gm_0,0,0,0,0,experiment_6,disease_3,institute_2,legal_4,0
2021,BS,animal_1,gm_1,27,144,349,86,experiment_3,disease_11,institute_1,legal_4,399
2021,BS,animal_1,gm_0,0,224,3,0,experiment_2,disease_14,institute_7,legal_4,227
2021,BS,animal_1,gm_1,0,0,0,0,experiment_2,disease_14,institute_4,legal_4,0
2021,BE,animal_12,gm_0,2,0,0,0,experiment_1,disease_2,institute_2,legal_4,0
2021,VD,animal_1,gm_1,0,0,0,27,experiment_1,disease_13,institute_1,legal_4,27
2021,BS,animal_1,gm_0,0,0,35,1,experiment_1,disease_11,institute_1,legal_4,36
2021,GR,animal_12,gm_0,1,3,0,0,experiment_1,disease_3,institute_2,legal_4,4
2021,ZH,animal_1,gm_1,0,0,0,0,experiment_1,disease_14,institute_1,legal_4,0
2021,GL,animal_18,gm_0,0,0,0,0,experiment_1,disease_2,institute_4,legal_4,0
2021,BS,animal_1,gm_0,0,0,140,284,experiment_1,disease_13,institute_4,legal_4,424
2021,GE,animal_1,gm_0,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2021,ZG,animal_9,gm_0,0,0,0,0,experiment_2,disease_2,institute_1,legal_4,0
2021,ZH,animal_12,gm_0,0,0,0,0,experiment_1,disease_3,institute_2,legal_4,0
2021,BE,animal_1,gm_1,0,0,0,10,experiment_1,disease_11,institute_1,legal_4,10
2021,AR,animal_12,gm_0,0,0,0,0,experiment_3,disease_2,institute_1,legal_4,0
2021,ZH,animal_1,gm_1,0,82,59,0,experiment_1,disease_3,institute_1,legal_4,141
2021,VD,animal_1,gm_1,10,68,77,1,experiment_1,disease_14,institute_1,legal_4,151
2021,BE,animal_1,gm_0,10,0,70,0,experiment_2,disease_13,institute_1,legal_4,80
2021,VD,animal_1,gm_1,0,0,42,0,experiment_1,disease_13,institute_1,legal_4,0
2021,VD,animal_1,gm_0,0,18,0,0,experiment_1,disease_12,institute_1,legal_4,18
2021,VD,animal_16,gm_0,25,0,0,0,experiment_1,disease_3,institute_1,legal_4,12
2021,BS,animal_1,gm_1,5,0,71,0,experiment_2,disease_14,institute_4,legal_4,76
2021,TG,animal_16,gm_0,0,0,0,0,experiment_6,disease_14,institute_1,legal_4,0
2021,UR,animal_14,gm_0,42,0,0,0,experiment_1,disease_2,institute_1,legal_4,42
2021,LU,animal_12,gm_0,0,0,0,0,experiment_6,disease_2,institute_1,legal_4,0
2021,TG,animal_11,gm_0,1,0,0,0,experiment_6,disease_3,institute_1,legal_4,1
2021,AG,animal_14,gm_0,69,0,0,0,experiment_1,disease_2,institute_1,legal_1,69
2021,BE,animal_1,gm_1,3,0,1,0,experiment_1,disease_14,institute_1,legal_4,4
2021,TI,animal_12,gm_0,0,0,0,0,experiment_3,disease_2,institute_1,legal_4,0
2021,BS,animal_1,gm_0,0,64,87,0,experiment_2,disease_14,institute_4,legal_4,151
2021,ZH,animal_1,gm_1,0,19,34,0,experiment_1,disease_11,institute_1,legal_4,0
2021,BS,animal_1,gm_1,0,0,64,1,experiment_1,disease_13,institute_4,legal_4,23
2021,BL,animal_1,gm_0,0,0,0,0,experiment_2,disease_13,institute_4,legal_4,0
2021,TI,animal_1,gm_1,0,0,0,0,experiment_1,disease_2,institute_4,legal_4,0
2021,ZH,animal_18,gm_0,0,90,0,0,experiment_4,disease_3,institute_1,legal_4,90
2021,VD,animal_1,gm_0,15,25,35,0,experiment_1,disease_11,institute_1,legal_4,75
2021,ZH,animal_1,gm_1,0,25,0,0,experiment_1,disease_13,institute_1,legal_4,25
2021,BL,animal_1,gm_0,20,39,107,0,experiment_2,disease_14,institute_4,legal_4,166
2021,BS,animal_1,gm_0,13,0,0,0,experiment_1,disease_14,institute_4,legal_4,13
2021,ZH,animal_1,gm_1,0,0,0,0,experiment_1,disease_14,institute_1,legal_4,0
2021,ZH,animal_1,gm_1,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2021,BS,animal_1,gm_1,14,0,36,0,experiment_1,disease_14,institute_1,legal_4,50
2021,SO,animal_6,gm_0,6,0,0,0,experiment_1,disease_2,institute_1,legal_4,6
2021,VD,animal_1,gm_1,0,31,0,0,experiment_1,disease_11,institute_1,legal_4,16
2021,ZH,animal_2,gm_0,0,0,0,0,experiment_1,disease_14,institute_1,legal_4,0
2021,BL,animal_1,gm_0,0,0,0,0,experiment_2,disease_14,institute_4,legal_4,0
2021,SO,animal_16,gm_0,0,0,0,0,experiment_1,disease_2,institute_1,legal_4,0
2021,JU,animal_11,gm_0,0,0,0,0,experiment_6,disease_3,institute_1,legal_4,0
2021,AR,animal_16,gm_0,0,1,0,0,experiment_2,disease_2,institute_1,legal_4,0
2021,ZH,animal_16,gm_0,3,0,0,0,experiment_2,disease_2,institute_1,legal_4,3
2021,ZH,animal_1,gm_0,0,5,0,0,experiment_1,disease_14,institute_1,legal_4,0
2021,FR,animal_2,gm_0,74,0,0,0,experiment_1,disease_12,institute_1,legal_4,74
2021,BS,animal_1,gm_0,0,23,15,0,experiment_1,disease_12,institute_1,legal_4,38
2021,TG,animal_11,gm_0,0,0,0,0,experiment_4,disease_3,institute_1,legal_4,0
2021,AG,animal_16,gm_0,0,0,0,0,experiment_1,disease_2,institute_1,legal_4,0
2021,BL,animal_1,gm_1,3,96,5,0,experiment_2,disease_14,institute_4,legal_4,104
2021,ZH,animal_9,gm_0,16,0,0,0,experiment_2,disease_2,institute_1,legal_4,16
2021,ZH,animal_2,gm_0,0,1,0,0,experiment_1,disease_3,institute_1,legal_4,1
2021,ZH,animal_1,gm_1,84,36,0,0,experiment_1,disease_12,institute_1,legal_4,120
2021,NW,animal_11,gm_0,0,0,0,0,experiment_6,disease_3,institute_1,legal_4,0
2021,VD,animal_1,gm_0,0,2,57,0,experiment_1,disease_14,institute_1,legal_4,59
2021,BS,animal_1,gm_0,0,0,5,0,experiment_1,disease_3,institute_4,legal_4,5
2021,ZH,animal_9,gm_0,0,0,0,0,experiment_3,disease_2,institute_1,legal_4,0
2021,BS,animal_1,gm_1,0,11,14,27,experiment_1,disease_14,institute_7,legal_4,52
2021,VD,animal_1,gm_0,0,0,100,0,experiment_2,disease_11,institute_4,legal_1,100
2021,BL,animal_2,gm_0,0,0,0,0,experiment_2,disease_14,institute_4,legal_4,0
2021,BS,animal_2,gm_1,0,0,0,0,experiment_2,disease_13,institute_4,legal_4,0
2021,BE,animal_1,gm_0,0,0,0,0,experiment_1,disease_3,institute_1,legal_4,0
2021,VD,animal_5,gm_0,0,0,0,0,experiment_1,disease_3,institute_7,legal_4,0
2021,BS,animal_2,gm_0,0,0,0,0,experiment_2,disease_11,institute_4,legal_4,0
2021,BS,animal_1,gm_1,41,162,0,0,experiment_4,disease_3,institute_4,legal_4,203
2021,GE,animal_1,gm_1,0,0,0,0,experiment_1,disease_14,institute_1,legal_4,0
2021,FR,animal_12,gm_0,0,0,0,0,experiment_4,disease_3,institute_1,legal_4,0
2021,ZH,animal_1,gm_1,0,0,0,0,experiment_1,disease_3,institute_1,legal_4,0
2021,BS,animal_1,gm_1,2,0,478,2,experiment_1,disease_13,institute_4,legal_4,482
2021,AR,animal_18,gm_0,0,0,0,0,experiment_1,disease_2,institute_4,legal_4,0
2021,AG,animal_10,gm_0,0,0,0,0,experiment_1,disease_3,institute_7,legal_4,0
2021,FR,animal_1,gm_0,497,0,0,0,experiment_1,disease_14,institute_1,legal_4,497
2021,GE,animal_1,gm_1,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2021,GE,animal_1,gm_0,5,0,0,0,experiment_1,disease_13,institute_1,legal_4,5
2021,VD,animal_1,gm_0,0,147,209,0,experiment_1,disease_11,institute_1,legal_4,356
2021,BS,animal_1,gm_0,0,56,0,0,experiment_2,disease_14,institute_1,legal_4,56
2021,VD,animal_6,gm_0,0,0,0,0,experiment_3,disease_2,institute_1,legal_4,0
2021,BE,animal_1,gm_0,0,0,40,0,experiment_1,disease_11,institute_1,legal_4,40
2021,BS,animal_1,gm_1,0,0,0,0,experiment_1,disease_13,institute_1,legal_4,0
2021,ZH,animal_18,gm_0,0,0,0,0,experiment_1,disease_2,institute_4,legal_4,0
2021,BL,animal_11,gm_0,0,0,0,0,experiment_6,disease_3,institute_1,legal_4,0
2021,ZH,animal_1,gm_0,0,0,0,0,experiment_1,disease_3,institute_1,legal_4,0
2021,BE,animal_12,gm_0,1,0,0,0,experiment_6,disease_2,institute_1,legal_4,0
2021,GE,animal_1,gm_1,2,29,68,0,experiment_1,disease_14,institute_1,legal_4,99
2021,LU,animal_18,gm_0,0,0,0,0,experiment_1,disease_2,institute_4,legal_4,0
2021,BS,animal_1,gm_0,0,10,13,1,experiment_51,disease_14,institute_1,legal_4,24
2021,NE,animal_13,gm_0,0,0,0,0,experiment_3,disease_2,institute_1,legal_4,0
2021,SO,animal_5,gm_0,0,4,0,0,experiment_6,disease_3,institute_1,legal_4,4
2021,VD,animal_1,gm_1,0,0,0,0,experiment_1,disease_14,institute_1,legal_4,0
2021,ZH,animal_1,gm_0,0,0,7,0,experiment_1,disease_13,institute_1,legal_4,7
2021,BS,animal_1,gm_1,0,0,44,0,experiment_1,disease_13,institute_1,legal_4,44
2021,AG,animal_1,gm_0,0,0,0,0,experiment_1,disease_14,institute_7,legal_4,0
2021,BS,animal_1,gm_1,0,5,106,1,experiment_1,disease_14,institute_1,legal_4,112
2021,BL,animal_14,gm_0,0,0,0,0,experiment_1,disease_2,institute_1,legal_4,0
2021,BE,animal_10,gm_1,593,265,0,246,experiment_1,disease_14,institute_1,legal_4,1104
2021,ZH,animal_14,gm_0,0,0,0,0,experiment_1,disease_12,institute_1,legal_4,0
2021,ZH,animal_1,gm_1,59,123,230,0,experiment_1,disease_11,institute_1,legal_4,412
2021,TI,animal_1,gm_1,0,0,0,0,experiment_1,disease_2,institute_4,legal_4,0
2021,TG,animal_5,gm_0,0,0,0,0,experiment_4,disease_3,institute_1,legal_4,0
2021,ZH,animal_9,gm_0,0,0,0,0,experiment_4,disease_3,institute_1,legal_4,0
2021,SZ,animal_16,gm_0,0,0,0,0,experiment_3,disease_2,institute_1,legal_4,0
2021,BS,animal_1,gm_1,11,12,0,0,experiment_1,disease_14,institute_1,legal_4,23
2021,ZH,animal_1,gm_1,0,0,0,0,experiment_1,disease_14,institute_1,legal_4,0
2021,BE,animal_1,gm_1,0,0,0,0,experiment_1,disease_14,institute_1,legal_4,0
2021,BL,animal_12,gm_0,0,0,0,0,experiment_6,disease_3,institute_2,legal_4,0
2021,GE,animal_1,gm_1,32,0,0,0,experiment_1,disease_2,institute_1,legal_4,32
2021,ZH,animal_1,gm_1,9,0,36,0,experiment_1,disease_11,institute_1,legal_4,45
2021,BS,animal_1,gm_1,0,0,0,0,experiment_2,disease_14,institute_4,legal_4,0
