Geschlecht,Sprachregion,Altersgruppe,Frage,Antwort,Anzahl
g1,CH,14bis17,c09A_02,a45,98
All,CH,10bis13,c09A_15,a45,37
g2,de,All,c09A_03,a45,186
g1,CH,10bis13,c09A_16,a45,53
All,CH,10bis13,c09A_14,a45,28
g2,de,All,c09A_02,a45,197
All,CH,10bis13,c09A_11,a45,7
g1,CH,14bis17,c09A_01,a45,91
g1,CH,10bis13,c09A_17,a45,67
All,CH,10bis13,c09A_13,a45,6
g2,CH,All,c09A_11,a45,11
g1,de,All,c09A_09,a45,247
All,CH,10bis13,c09A_12,a45,0
g1,CH,14bis17,c09A_05,a45,33
All,CH,14bis17,c09A_02,a45,189
All,CH,All,c09A_03,a45,434
g1,CH,14bis17,c09A_07,a45,55
All,CH,14bis17,c09A_09,a45,175
g1,CH,10bis13,c09A_06,a45,4
g1,de,All,c09A_06,a45,15
All,CH,10bis13,c09A_02,a45,198
g1,de,All,c09A_12,a45,2
g1,CH,14bis17,c09A_09,a45,99
g1,CH,10bis13,c09A_07,a45,75
All,CH,14bis17,c09A_08,a45,145
g1,CH,14bis17,c09A_08,a45,86
g1,it,All,c09A_17,a45,7
All,CH,14bis17,c09A_07,a45,91
All,CH,10bis13,c09A_03,a45,149
g1,CH,10bis13,c09A_08,a45,99
All,CH,14bis17,c09A_06,a45,15
All,CH,10bis13,c09A_04,a45,121
g1,it,All,c09A_18,a45,3
g1,CH,10bis13,c09A_09,a45,121
All,CH,14bis17,c09A_05,a45,55
g1,de,All,c09A_11,a45,2
g2,de,All,c09A_04,a45,126
All,CH,All,c09A_09,a45,590
g1,de,All,c09A_07,a45,156
All,CH,14bis17,c09A_04,a45,62
g1,CH,10bis13,c09A_10,a45,78
g1,CH,14bis17,c09A_06,a45,12
g2,CH,All,c09A_12,a45,2
All,CH,10bis13,c09A_05,a45,95
All,CH,14bis17,c09A_03,a45,124
g2,CH,All,c09A_10,a45,146
g1,CH,10bis13,c09A_11,a45,4
g1,it,All,c09A_13,a45,1
All,de,All,c09A_07,a45,255
All,it,14bis17,c09A_03,a45,5
All,it,14bis17,c09A_11,a45,0
All,it,14bis17,c09A_12,a45,0
g2,it,All,c09A_13,a45,1
All,fr,All,c09A_09,a45,129
g2,CH,6bis9,c09A_16,a45,61
All,fr,All,c09A_10,a45,39
g2,it,All,c09A_12,a45,0
g1,it,All,c09A_07,a45,10
All,CH,All,c09A_10,a45,334
All,CH,All,c09A_15,a45,147
All,fr,All,c09A_11,a45,10
g2,CH,6bis9,c09A_17,a45,58
All,CH,All,c09A_05,a45,235
All,it,14bis17,c09A_10,a45,2
g1,fr,All,c09A_04,a45,12
g2,CH,14bis17,c09A_18,a45,10
All,fr,All,c09A_08,a45,109
g1,fr,All,c09A_03,a45,28
All,it,14bis17,c09A_13,a45,0
g2,it,All,c09A_14,a45,2
All,fr,All,c09A_07,a45,66
g2,CH,All,c09A_05,a45,114
g2,CH,6bis9,c09A_15,a45,23
g1,it,All,c09A_08,a45,16
All,it,14bis17,c09A_14,a45,1
g2,de,All,c09A_11,a45,7
All,fr,All,c09A_06,a45,1
g2,CH,6bis9,c09A_14,a45,36
g1,CH,10bis13,c09A_18,a45,8
All,it,14bis17,c09A_15,a45,1
All,fr,All,c09A_05,a45,15
g2,CH,6bis9,c09A_13,a45,2
All,fr,All,c09A_12,a45,1
g2,it,All,c09A_11,a45,1
g2,CH,6bis9,c09A_18,a45,11
g2,it,All,c09A_08,a45,14
All,it,All,c09A_02,a45,31
g2,it,All,c09A_06,a45,0
g1,fr,All,c09A_06,a45,1
All,it,All,c09A_01,a45,30
g2,CH,10bis13,c09A_05,a45,50
All,it,14bis17,c09A_04,a45,0
g2,it,All,c09A_07,a45,5
All,fr,All,c09A_18,a45,13
g2,CH,10bis13,c09A_04,a45,41
All,it,14bis17,c09A_05,a45,2
All,fr,All,c09A_17,a45,46
g2,CH,10bis13,c09A_03,a45,61
All,fr,All,c09A_16,a45,66
All,it,14bis17,c09A_06,a45,0
g2,de,All,c09A_12,a45,1
All,it,14bis17,c09A_09,a45,8
g2,CH,14bis17,c09A_17,a45,23
All,fr,All,c09A_15,a45,15
g2,CH,All,c09A_04,a45,138
All,it,14bis17,c09A_07,a45,3
g1,fr,All,c09A_05,a45,5
g1,it,All,c09A_06,a45,0
g2,CH,10bis13,c09A_02,a45,90
g2,CH,All,c09A_16,a45,162
All,fr,All,c09A_14,a45,23
g2,it,All,c09A_09,a45,11
All,it,14bis17,c09A_08,a45,10
g2,CH,10bis13,c09A_01,a45,84
All,fr,All,c09A_13,a45,6
g2,it,All,c09A_10,a45,5
g1,fr,All,c09A_02,a45,41
g2,it,All,c09A_16,a45,2
All,it,14bis17,c09A_16,a45,4
All,CH,6bis9,c09A_06,a45,3
All,CH,6bis9,c09A_04,a45,135
g1,CH,6bis9,c09A_05,a45,43
All,de,All,c09A_14,a45,108
g1,it,All,c09A_11,a45,1
g2,CH,6bis9,c09A_07,a45,56
All,de,All,c09A_13,a45,17
g1,de,All,c09A_02,a45,239
g1,CH,6bis9,c09A_06,a45,0
g2,CH,6bis9,c09A_06,a45,3
All,de,All,c09A_12,a45,3
All,CH,6bis9,c09A_05,a45,85
g1,CH,6bis9,c09A_07,a45,71
g2,CH,6bis9,c09A_05,a45,42
All,de,All,c09A_11,a45,9
All,de,All,c09A_10,a45,284
g1,de,All,c09A_18,a45,19
g1,CH,6bis9,c09A_08,a45,94
g2,de,All,c09A_08,a45,166
g1,it,All,c09A_12,a45,0
g2,CH,6bis9,c09A_04,a45,78
All,de,All,c09A_09,a45,435
g2,CH,All,c09A_07,a45,135
g1,CH,6bis9,c09A_09,a45,109
g2,CH,All,c09A_14,a45,74
g1,de,All,c09A_17,a45,152
All,CH,6bis9,c09A_07,a45,127
All,de,All,c09A_08,a45,369
g2,CH,6bis9,c09A_03,a45,100
All,CH,6bis9,c09A_08,a45,187
g1,CH,6bis9,c09A_10,a45,61
g2,de,All,c09A_09,a45,188
g1,CH,6bis9,c09A_04,a45,57
g1,de,All,c09A_01,a45,245
g1,CH,6bis9,c09A_01,a45,98
All,fr,All,c09A_04,a45,24
g2,CH,6bis9,c09A_12,a45,1
g1,it,All,c09A_09,a45,15
All,fr,All,c09A_03,a45,56
All,it,14bis17,c09A_17,a45,4
g2,CH,All,c09A_15,a45,65
g2,it,All,c09A_17,a45,5
g2,CH,6bis9,c09A_11,a45,5
All,fr,All,c09A_02,a45,78
All,it,14bis17,c09A_18,a45,1
g2,de,All,c09A_10,a45,122
g2,it,All,c09A_18,a45,1
All,fr,All,c09A_01,a45,90
g1,fr,All,c09A_01,a45,49
All,CH,All,c09A_08,a45,508
All,de,All,c09A_15,a45,126
g2,CH,6bis9,c09A_10,a45,66
All,de,All,c09A_18,a45,38
All,CH,6bis9,c09A_01,a45,192
All,de,All,c09A_17,a45,248
g2,CH,All,c09A_06,a45,6
g1,CH,6bis9,c09A_02,a45,89
g2,CH,6bis9,c09A_09,a45,96
All,CH,All,c09A_16,a45,341
g1,it,All,c09A_10,a45,6
All,de,All,c09A_16,a45,265
All,CH,6bis9,c09A_02,a45,158
g1,CH,6bis9,c09A_03,a45,61
g2,CH,6bis9,c09A_08,a45,93
All,CH,6bis9,c09A_03,a45,161
g2,fr,All,c09A_01,a45,41
g1,CH,All,c09A_17,a45,187
All,it,6bis9,c09A_11,a45,0
g1,de,10bis13,c09A_18,a45,5
g1,de,6bis9,c09A_09,a45,79
g1,de,6bis9,c09A_08,a45,64
g1,de,6bis9,c09A_07,a45,55
g1,de,6bis9,c09A_06,a45,0
g1,de,6bis9,c09A_05,a45,39
g1,de,6bis9,c09A_04,a45,51
g1,de,6bis9,c09A_03,a45,46
g1,de,6bis9,c09A_02,a45,74
g1,de,6bis9,c09A_01,a45,78
g1,de,10bis13,c09A_17,a45,50
g1,de,6bis9,c09A_11,a45,0
g1,de,10bis13,c09A_16,a45,38
g1,de,10bis13,c09A_15,a45,25
g1,de,10bis13,c09A_14,a45,11
g1,de,10bis13,c09A_13,a45,2
g1,de,10bis13,c09A_12,a45,0
g1,de,10bis13,c09A_11,a45,0
g1,de,10bis13,c09A_10,a45,70
g1,de,10bis13,c09A_09,a45,92
g1,de,10bis13,c09A_08,a45,72
g1,de,6bis9,c09A_10,a45,53
g1,de,6bis9,c09A_12,a45,0
g1,de,10bis13,c09A_06,a45,4
g1,it,14bis17,c09A_06,a45,0
g1,it,14bis17,c09A_15,a45,0
g1,it,14bis17,c09A_14,a45,0
g1,it,14bis17,c09A_13,a45,0
g1,it,14bis17,c09A_12,a45,0
g1,it,14bis17,c09A_11,a45,0
g1,it,14bis17,c09A_10,a45,0
g1,it,14bis17,c09A_09,a45,4
g1,it,14bis17,c09A_08,a45,4
g1,it,14bis17,c09A_07,a45,1
g1,it,14bis17,c09A_05,a45,2
g1,de,6bis9,c09A_13,a45,2
g1,it,14bis17,c09A_04,a45,0
g1,it,14bis17,c09A_03,a45,3
g1,it,14bis17,c09A_02,a45,4
g1,it,14bis17,c09A_01,a45,4
g1,de,6bis9,c09A_18,a45,10
g1,de,6bis9,c09A_17,a45,48
g1,de,6bis9,c09A_16,a45,59
g1,de,6bis9,c09A_15,a45,8
g1,de,6bis9,c09A_14,a45,23
g1,de,10bis13,c09A_07,a45,56
g1,de,10bis13,c09A_05,a45,41
g1,it,14bis17,c09A_17,a45,2
g1,fr,6bis9,c09A_05,a45,0
g1,fr,6bis9,c09A_14,a45,6
g1,fr,6bis9,c09A_13,a45,1
g1,fr,6bis9,c09A_12,a45,0
g1,fr,6bis9,c09A_11,a45,2
g1,fr,6bis9,c09A_10,a45,6
g1,fr,6bis9,c09A_09,a45,27
g1,fr,6bis9,c09A_08,a45,22
g1,fr,6bis9,c09A_07,a45,13
g1,fr,6bis9,c09A_06,a45,0
g1,fr,6bis9,c09A_04,a45,5
g1,fr,6bis9,c09A_16,a45,14
g1,fr,6bis9,c09A_03,a45,12
g1,fr,6bis9,c09A_02,a45,11
g1,fr,6bis9,c09A_01,a45,12
g1,fr,10bis13,c09A_18,a45,3
g1,fr,10bis13,c09A_17,a45,15
g1,fr,10bis13,c09A_16,a45,11
g1,fr,10bis13,c09A_15,a45,4
g1,fr,10bis13,c09A_14,a45,0
g1,fr,10bis13,c09A_13,a45,1
g1,fr,6bis9,c09A_15,a45,3
g1,fr,6bis9,c09A_17,a45,7
g1,de,10bis13,c09A_04,a45,78
g1,de,14bis17,c09A_12,a45,2
g1,de,10bis13,c09A_03,a45,78
g1,de,10bis13,c09A_02,a45,86
g1,de,10bis13,c09A_01,a45,92
g1,de,14bis17,c09A_18,a45,4
g1,de,14bis17,c09A_17,a45,54
g1,de,14bis17,c09A_16,a45,36
g1,de,14bis17,c09A_15,a45,36
g1,de,14bis17,c09A_14,a45,16
g1,de,14bis17,c09A_13,a45,7
g1,de,14bis17,c09A_11,a45,2
g1,de,14bis17,c09A_01,a45,75
g1,de,14bis17,c09A_10,a45,39
g1,de,14bis17,c09A_09,a45,76
g1,de,14bis17,c09A_08,a45,67
g1,de,14bis17,c09A_07,a45,45
g1,de,14bis17,c09A_06,a45,11
g1,de,14bis17,c09A_05,a45,26
g1,de,14bis17,c09A_04,a45,38
g1,de,14bis17,c09A_03,a45,54
g1,de,14bis17,c09A_02,a45,79
g1,it,14bis17,c09A_16,a45,2
g1,it,14bis17,c09A_18,a45,1
g1,fr,10bis13,c09A_11,a45,3
All,de,10bis13,c09A_06,a45,4
All,de,10bis13,c09A_15,a45,28
All,de,10bis13,c09A_14,a45,24
All,de,10bis13,c09A_13,a45,2
All,de,10bis13,c09A_12,a45,0
All,de,10bis13,c09A_11,a45,2
All,de,10bis13,c09A_10,a45,118
All,de,10bis13,c09A_09,a45,155
All,de,10bis13,c09A_08,a45,128
All,de,10bis13,c09A_07,a45,84
All,de,10bis13,c09A_05,a45,83
All,de,10bis13,c09A_17,a45,83
All,de,10bis13,c09A_04,a45,115
All,de,10bis13,c09A_03,a45,131
All,de,10bis13,c09A_02,a45,159
All,de,10bis13,c09A_01,a45,159
All,de,6bis9,c09A_18,a45,19
All,de,6bis9,c09A_17,a45,92
All,de,6bis9,c09A_16,a45,112
All,de,6bis9,c09A_15,a45,30
All,de,6bis9,c09A_14,a45,51
All,de,10bis13,c09A_16,a45,76
All,de,10bis13,c09A_18,a45,10
All,de,6bis9,c09A_12,a45,1
All,de,14bis17,c09A_12,a45,2
All,fr,6bis9,c09A_03,a45,22
All,fr,6bis9,c09A_02,a45,22
All,fr,6bis9,c09A_01,a45,30
All,de,14bis17,c09A_18,a45,9
All,de,14bis17,c09A_17,a45,73
All,de,14bis17,c09A_16,a45,77
All,de,14bis17,c09A_15,a45,68
All,de,14bis17,c09A_14,a45,33
All,de,14bis17,c09A_13,a45,12
All,de,14bis17,c09A_11,a45,4
All,de,14bis17,c09A_01,a45,130
All,de,14bis17,c09A_10,a45,54
All,de,14bis17,c09A_09,a45,127
All,de,14bis17,c09A_08,a45,106
All,de,14bis17,c09A_07,a45,73
All,de,14bis17,c09A_06,a45,14
All,de,14bis17,c09A_05,a45,46
All,de,14bis17,c09A_04,a45,55
All,de,14bis17,c09A_03,a45,99
All,de,14bis17,c09A_02,a45,149
All,de,6bis9,c09A_13,a45,3
All,de,6bis9,c09A_11,a45,3
g1,it,10bis13,c09A_01,a45,6
g1,it,10bis13,c09A_12,a45,0
g1,it,6bis9,c09A_03,a45,3
g1,it,6bis9,c09A_02,a45,4
g1,it,6bis9,c09A_01,a45,8
g1,it,10bis13,c09A_18,a45,0
g1,it,10bis13,c09A_17,a45,2
g1,it,10bis13,c09A_16,a45,4
g1,it,10bis13,c09A_15,a45,2
g1,it,10bis13,c09A_14,a45,0
g1,it,10bis13,c09A_13,a45,0
g1,it,10bis13,c09A_11,a45,1
g1,it,6bis9,c09A_05,a45,4
g1,it,10bis13,c09A_10,a45,4
g1,it,10bis13,c09A_09,a45,8
g1,it,10bis13,c09A_08,a45,4
g1,it,10bis13,c09A_07,a45,6
g1,it,10bis13,c09A_06,a45,0
g1,it,10bis13,c09A_05,a45,4
g1,it,10bis13,c09A_04,a45,0
g1,it,10bis13,c09A_03,a45,1
g1,it,10bis13,c09A_02,a45,7
g1,it,6bis9,c09A_04,a45,1
g1,it,6bis9,c09A_06,a45,0
All,de,6bis9,c09A_10,a45,112
g1,it,6bis9,c09A_18,a45,2
All,de,6bis9,c09A_09,a45,153
All,de,6bis9,c09A_08,a45,135
All,de,6bis9,c09A_07,a45,98
All,de,6bis9,c09A_06,a45,3
All,de,6bis9,c09A_05,a45,78
All,de,6bis9,c09A_04,a45,123
All,de,6bis9,c09A_03,a45,134
All,de,6bis9,c09A_02,a45,128
All,de,6bis9,c09A_01,a45,151
g1,it,6bis9,c09A_17,a45,3
g1,it,6bis9,c09A_07,a45,3
g1,it,6bis9,c09A_16,a45,2
g1,it,6bis9,c09A_15,a45,1
g1,it,6bis9,c09A_14,a45,2
g1,it,6bis9,c09A_13,a45,1
g1,it,6bis9,c09A_12,a45,0
g1,it,6bis9,c09A_11,a45,0
g1,it,6bis9,c09A_10,a45,2
g1,it,6bis9,c09A_09,a45,3
g1,it,6bis9,c09A_08,a45,8
g1,fr,10bis13,c09A_12,a45,0
g1,fr,10bis13,c09A_10,a45,4
All,fr,6bis9,c09A_05,a45,2
g2,de,14bis17,c09A_05,a45,20
g2,de,14bis17,c09A_14,a45,17
g2,de,14bis17,c09A_13,a45,5
g2,de,14bis17,c09A_12,a45,0
g2,de,14bis17,c09A_11,a45,2
g2,de,14bis17,c09A_10,a45,15
g2,de,14bis17,c09A_09,a45,51
g2,de,14bis17,c09A_08,a45,39
g2,de,14bis17,c09A_07,a45,28
g2,de,14bis17,c09A_06,a45,3
g2,de,14bis17,c09A_04,a45,17
g2,de,14bis17,c09A_16,a45,41
g2,de,14bis17,c09A_03,a45,45
g2,de,14bis17,c09A_02,a45,70
g2,de,14bis17,c09A_01,a45,55
g2,fr,6bis9,c09A_18,a45,2
g2,fr,6bis9,c09A_17,a45,12
g2,fr,6bis9,c09A_16,a45,8
g2,fr,6bis9,c09A_15,a45,0
g2,fr,6bis9,c09A_14,a45,7
g2,fr,6bis9,c09A_13,a45,1
g2,de,14bis17,c09A_15,a45,32
g2,de,14bis17,c09A_17,a45,19
g2,fr,6bis9,c09A_11,a45,2
g2,de,10bis13,c09A_11,a45,2
g2,de,6bis9,c09A_02,a45,54
g2,de,6bis9,c09A_01,a45,73
g2,de,10bis13,c09A_18,a45,5
g2,de,10bis13,c09A_17,a45,33
g2,de,10bis13,c09A_16,a45,38
g2,de,10bis13,c09A_15,a45,3
g2,de,10bis13,c09A_14,a45,13
g2,de,10bis13,c09A_13,a45,0
g2,de,10bis13,c09A_12,a45,0
g2,de,10bis13,c09A_10,a45,48
g2,de,14bis17,c09A_18,a45,5
g2,de,10bis13,c09A_09,a45,63
g2,de,10bis13,c09A_08,a45,56
g2,de,10bis13,c09A_07,a45,28
g2,de,10bis13,c09A_06,a45,0
g2,de,10bis13,c09A_05,a45,42
g2,de,10bis13,c09A_04,a45,37
g2,de,10bis13,c09A_03,a45,53
g2,de,10bis13,c09A_02,a45,73
g2,de,10bis13,c09A_01,a45,67
g2,fr,6bis9,c09A_12,a45,0
g2,fr,6bis9,c09A_10,a45,5
g2,de,6bis9,c09A_04,a45,72
g2,fr,14bis17,c09A_11,a45,1
g2,fr,10bis13,c09A_02,a45,13
g2,fr,10bis13,c09A_01,a45,13
g2,fr,14bis17,c09A_18,a45,5
g2,fr,14bis17,c09A_17,a45,2
g2,fr,14bis17,c09A_16,a45,13
g2,fr,14bis17,c09A_15,a45,3
g2,fr,14bis17,c09A_14,a45,3
g2,fr,14bis17,c09A_13,a45,1
g2,fr,14bis17,c09A_12,a45,1
g2,fr,14bis17,c09A_10,a45,6
g2,fr,10bis13,c09A_04,a45,4
g2,fr,14bis17,c09A_09,a45,21
g2,fr,14bis17,c09A_08,a45,14
g2,fr,14bis17,c09A_07,a45,6
g2,fr,14bis17,c09A_06,a45,0
g2,fr,14bis17,c09A_05,a45,2
g2,fr,14bis17,c09A_04,a45,2
g2,fr,14bis17,c09A_03,a45,13
g2,fr,14bis17,c09A_02,a45,13
g2,fr,14bis17,c09A_01,a45,10
g2,fr,10bis13,c09A_03,a45,5
g2,fr,10bis13,c09A_05,a45,6
g2,fr,6bis9,c09A_09,a45,20
g2,fr,10bis13,c09A_17,a45,4
g2,fr,6bis9,c09A_08,a45,18
g2,fr,6bis9,c09A_07,a45,11
g2,fr,6bis9,c09A_06,a45,0
g2,fr,6bis9,c09A_05,a45,2
g2,fr,6bis9,c09A_04,a45,6
g2,fr,6bis9,c09A_03,a45,10
g2,fr,6bis9,c09A_02,a45,11
g2,fr,6bis9,c09A_01,a45,18
g2,fr,10bis13,c09A_18,a45,2
g2,fr,10bis13,c09A_16,a45,7
g2,fr,10bis13,c09A_06,a45,0
g2,fr,10bis13,c09A_15,a45,2
g2,fr,10bis13,c09A_14,a45,4
g2,fr,10bis13,c09A_13,a45,2
g2,fr,10bis13,c09A_12,a45,0
g2,fr,10bis13,c09A_11,a45,0
g2,fr,10bis13,c09A_10,a45,8
g2,fr,10bis13,c09A_09,a45,21
g2,fr,10bis13,c09A_08,a45,17
g2,fr,10bis13,c09A_07,a45,14
g2,de,6bis9,c09A_03,a45,88
g2,de,6bis9,c09A_05,a45,39
g1,fr,10bis13,c09A_09,a45,21
g2,it,6bis9,c09A_11,a45,0
g1,fr,14bis17,c09A_02,a45,15
g1,fr,14bis17,c09A_01,a45,12
g2,it,6bis9,c09A_18,a45,0
g2,it,6bis9,c09A_17,a45,2
g2,it,6bis9,c09A_16,a45,0
g2,it,6bis9,c09A_15,a45,1
g2,it,6bis9,c09A_14,a45,1
g2,it,6bis9,c09A_13,a45,0
g2,it,6bis9,c09A_12,a45,0
g2,it,6bis9,c09A_10,a45,2
g1,fr,14bis17,c09A_04,a45,5
g2,it,6bis9,c09A_09,a45,2
g2,it,6bis9,c09A_08,a45,4
g2,it,6bis9,c09A_07,a45,2
g2,it,6bis9,c09A_06,a45,0
g2,it,6bis9,c09A_05,a45,1
g2,it,6bis9,c09A_04,a45,0
g2,it,6bis9,c09A_03,a45,2
g2,it,6bis9,c09A_02,a45,4
g2,it,6bis9,c09A_01,a45,3
g1,fr,14bis17,c09A_03,a45,7
g1,fr,14bis17,c09A_05,a45,5
g2,it,10bis13,c09A_17,a45,1
g1,fr,14bis17,c09A_17,a45,6
g1,fr,10bis13,c09A_08,a45,23
g1,fr,10bis13,c09A_07,a45,13
g1,fr,10bis13,c09A_06,a45,0
g1,fr,10bis13,c09A_05,a45,0
g1,fr,10bis13,c09A_04,a45,2
g1,fr,10bis13,c09A_03,a45,9
g1,fr,10bis13,c09A_02,a45,15
g1,fr,10bis13,c09A_01,a45,25
g1,fr,14bis17,c09A_18,a45,1
g1,fr,14bis17,c09A_16,a45,13
g1,fr,14bis17,c09A_06,a45,1
g1,fr,14bis17,c09A_15,a45,3
g1,fr,14bis17,c09A_14,a45,3
g1,fr,14bis17,c09A_13,a45,0
g1,fr,14bis17,c09A_12,a45,0
g1,fr,14bis17,c09A_11,a45,2
g1,fr,14bis17,c09A_10,a45,10
g1,fr,14bis17,c09A_09,a45,19
g1,fr,14bis17,c09A_08,a45,15
g1,fr,14bis17,c09A_07,a45,9
g2,it,10bis13,c09A_18,a45,1
g2,it,10bis13,c09A_16,a45,0
g2,de,6bis9,c09A_06,a45,3
g2,de,6bis9,c09A_17,a45,44
g2,it,14bis17,c09A_08,a45,6
g2,it,14bis17,c09A_07,a45,2
g2,it,14bis17,c09A_06,a45,0
g2,it,14bis17,c09A_05,a45,0
g2,it,14bis17,c09A_04,a45,0
g2,it,14bis17,c09A_03,a45,2
g2,it,14bis17,c09A_02,a45,8
g2,it,14bis17,c09A_01,a45,5
g2,de,6bis9,c09A_18,a45,9
g2,de,6bis9,c09A_16,a45,53
g2,it,14bis17,c09A_10,a45,2
g2,de,6bis9,c09A_15,a45,22
g2,de,6bis9,c09A_14,a45,28
g2,de,6bis9,c09A_13,a45,1
g2,de,6bis9,c09A_12,a45,1
g2,de,6bis9,c09A_11,a45,3
g2,de,6bis9,c09A_10,a45,59
g2,de,6bis9,c09A_09,a45,74
g2,de,6bis9,c09A_08,a45,71
g2,de,6bis9,c09A_07,a45,43
g2,it,14bis17,c09A_09,a45,4
g2,it,14bis17,c09A_11,a45,0
g2,it,10bis13,c09A_15,a45,1
g2,it,10bis13,c09A_05,a45,2
g2,it,10bis13,c09A_14,a45,0
g2,it,10bis13,c09A_13,a45,1
g2,it,10bis13,c09A_12,a45,0
g2,it,10bis13,c09A_11,a45,1
g2,it,10bis13,c09A_10,a45,1
g2,it,10bis13,c09A_09,a45,5
g2,it,10bis13,c09A_08,a45,4
g2,it,10bis13,c09A_07,a45,1
g2,it,10bis13,c09A_06,a45,0
g2,it,10bis13,c09A_04,a45,0
g2,it,14bis17,c09A_12,a45,0
g2,it,10bis13,c09A_03,a45,3
g2,it,10bis13,c09A_02,a45,4
g2,it,10bis13,c09A_01,a45,4
g2,it,14bis17,c09A_18,a45,0
g2,it,14bis17,c09A_17,a45,2
g2,it,14bis17,c09A_16,a45,2
g2,it,14bis17,c09A_15,a45,1
g2,it,14bis17,c09A_14,a45,1
g2,it,14bis17,c09A_13,a45,0
All,fr,6bis9,c09A_04,a45,11
g1,fr,6bis9,c09A_18,a45,0
All,fr,6bis9,c09A_07,a45,24
All,fr,6bis9,c09A_13,a45,2
All,fr,14bis17,c09A_14,a45,6
All,fr,10bis13,c09A_11,a45,3
All,fr,14bis17,c09A_02,a45,28
All,it,6bis9,c09A_06,a45,0
All,fr,6bis9,c09A_14,a45,13
All,it,6bis9,c09A_03,a45,5
All,fr,10bis13,c09A_10,a45,12
All,it,6bis9,c09A_09,a45,5
All,fr,10bis13,c09A_15,a45,6
All,fr,6bis9,c09A_11,a45,4
All,fr,14bis17,c09A_10,a45,16
All,fr,10bis13,c09A_07,a45,27
All,fr,14bis17,c09A_18,a45,6
All,fr,10bis13,c09A_02,a45,28
All,fr,14bis17,c09A_15,a45,6
All,fr,6bis9,c09A_17,a45,19
All,fr,14bis17,c09A_01,a45,22
All,fr,14bis17,c09A_07,a45,15
All,fr,10bis13,c09A_16,a45,18
All,fr,14bis17,c09A_06,a45,1
All,fr,10bis13,c09A_03,a45,14
All,fr,10bis13,c09A_14,a45,4
All,fr,10bis13,c09A_04,a45,6
All,fr,6bis9,c09A_15,a45,3
All,fr,6bis9,c09A_09,a45,47
All,it,6bis9,c09A_02,a45,8
All,it,6bis9,c09A_07,a45,5
All,fr,10bis13,c09A_05,a45,6
All,fr,10bis13,c09A_13,a45,3
All,fr,14bis17,c09A_04,a45,7
All,fr,10bis13,c09A_12,a45,0
All,fr,14bis17,c09A_13,a45,1
All,fr,14bis17,c09A_03,a45,20
All,fr,14bis17,c09A_05,a45,7
All,fr,6bis9,c09A_08,a45,40
All,it,6bis9,c09A_08,a45,12
All,it,6bis9,c09A_01,a45,11
All,fr,6bis9,c09A_10,a45,11
All,fr,14bis17,c09A_11,a45,3
All,fr,6bis9,c09A_16,a45,22
All,fr,10bis13,c09A_06,a45,0
All,it,6bis9,c09A_10,a45,4
All,fr,14bis17,c09A_12,a45,1
All,fr,10bis13,c09A_08,a45,40
All,it,6bis9,c09A_05,a45,5
All,fr,10bis13,c09A_17,a45,19
All,fr,14bis17,c09A_09,a45,40
All,fr,6bis9,c09A_12,a45,0
All,fr,6bis9,c09A_06,a45,0
All,fr,14bis17,c09A_16,a45,26
All,fr,14bis17,c09A_08,a45,29
All,fr,10bis13,c09A_18,a45,5
All,it,6bis9,c09A_04,a45,1
All,fr,6bis9,c09A_18,a45,2
All,fr,14bis17,c09A_17,a45,8
All,fr,10bis13,c09A_01,a45,38
All,fr,10bis13,c09A_09,a45,42
g1,de,All,c09A_12,a44,20
g2,CH,14bis17,c09A_16,a44,74
g1,de,6bis9,c09A_13,a44,33
g2,it,14bis17,c09A_04,a44,3
All,CH,10bis13,c09A_07,a44,205
All,CH,10bis13,c09A_08,a44,271
g2,it,14bis17,c09A_05,a44,8
All,fr,10bis13,c09A_06,a44,13
All,CH,6bis9,c09A_12,a44,25
g1,de,6bis9,c09A_14,a44,64
g2,CH,14bis17,c09A_17,a44,73
g1,de,6bis9,c09A_12,a44,13
All,CH,All,c09A_09,a44,878
g1,de,6bis9,c09A_11,a44,47
All,CH,10bis13,c09A_06,a44,110
g2,CH,14bis17,c09A_18,a44,68
g2,CH,All,c09A_12,a44,17
g2,it,14bis17,c09A_06,a44,4
All,it,14bis17,c09A_08,a44,15
g2,it,14bis17,c09A_03,a44,8
g2,it,14bis17,c09A_15,a44,6
g2,CH,14bis17,c09A_15,a44,113
g1,de,10bis13,c09A_14,a44,42
g2,de,6bis9,c09A_17,a44,85
All,CH,10bis13,c09A_12,a44,12
g2,CH,14bis17,c09A_12,a44,1
g1,de,6bis9,c09A_17,a44,80
g2,de,6bis9,c09A_18,a44,37
All,CH,10bis13,c09A_11,a44,146
g2,CH,14bis17,c09A_13,a44,43
g1,de,6bis9,c09A_16,a44,69
All,CH,6bis9,c09A_10,a44,321
g2,it,14bis17,c09A_01,a44,4
g2,it,10bis13,c09A_03,a44,7
All,it,10bis13,c09A_07,a44,12
All,CH,10bis13,c09A_09,a44,345
g1,de,All,c09A_13,a44,70
All,CH,6bis9,c09A_11,a44,175
All,CH,All,c09A_11,a44,427
All,fr,14bis17,c09A_09,a44,38
All,CH,10bis13,c09A_10,a44,313
g2,it,10bis13,c09A_02,a44,2
g2,CH,14bis17,c09A_14,a44,42
g1,de,6bis9,c09A_15,a44,106
g1,de,10bis13,c09A_15,a44,113
g2,it,14bis17,c09A_02,a44,2
