Year,Canton,Species,Type of Slaughter,Origin of animal,Fitness for consumption,Count
2016,AG,Cattle > 6We,Normal,Inland,Yes,8339
2016,AG,Cattle > 6We,Sanitary,Inland,Yes,281
2016,AG,Cattle > 6We,Normal,Abroad,Yes,0
2016,AG,Cattle > 6We,Sanitary,Abroad,Yes,0
2016,AG,Cattle > 6We,Normal,Inland,No,24
2016,AG,Cattle > 6We,Sanitary,Inland,No,22
2016,AG,Cattle > 6We,Normal,Abroad,No,0
2016,AG,Cattle > 6We,Sanitary,Abroad,No,0
2016,AG,Equidae,Normal,Inland,Yes,156
2016,AG,Equidae,Sanitary,Inland,Yes,5
2016,AG,Equidae,Normal,Abroad,Yes,0
2016,AG,Equidae,Sanitary,Abroad,Yes,0
2016,AG,Equidae,Normal,Inland,No,1
2016,AG,Equidae,Sanitary,Inland,No,2
2016,AG,Equidae,Normal,Abroad,No,0
2016,AG,Equidae,Sanitary,Abroad,No,0
2016,AG,Goats,Normal,Inland,Yes,649
2016,AG,Goats,Sanitary,Inland,Yes,3
2016,AG,Goats,Normal,Abroad,Yes,0
2016,AG,Goats,Sanitary,Abroad,Yes,0
2016,AG,Goats,Normal,Inland,No,1
2016,AG,Goats,Sanitary,Inland,No,0
2016,AG,Goats,Normal,Abroad,No,0
2016,AG,Goats,Sanitary,Abroad,No,0
2016,AG,Sheep,Normal,Inland,Yes,9951
2016,AG,Sheep,Sanitary,Inland,Yes,15
2016,AG,Sheep,Normal,Abroad,Yes,0
2016,AG,Sheep,Sanitary,Abroad,Yes,0
2016,AG,Sheep,Normal,Inland,No,7
2016,AG,Sheep,Sanitary,Inland,No,2
2016,AG,Sheep,Normal,Abroad,No,0
2016,AG,Sheep,Sanitary,Abroad,No,0
2016,AG,Swine,Normal,Inland,Yes,28684
2016,AG,Swine,Sanitary,Inland,Yes,196
2016,AG,Swine,Normal,Abroad,Yes,0
2016,AG,Swine,Sanitary,Abroad,Yes,0
2016,AG,Swine,Normal,Inland,No,29
2016,AG,Swine,Sanitary,Inland,No,26
2016,AG,Swine,Normal,Abroad,No,0
2016,AG,Swine,Sanitary,Abroad,No,0
2016,AI,Cattle < 6We,Normal,Inland,Yes,0
2016,AI,Cattle < 6We,Sanitary,Inland,Yes,0
2016,AI,Cattle < 6We,Normal,Abroad,Yes,0
2016,AI,Cattle < 6We,Sanitary,Abroad,Yes,0
2016,AI,Cattle < 6We,Normal,Inland,No,0
2016,AI,Cattle < 6We,Sanitary,Inland,No,0
2016,AI,Cattle < 6We,Normal,Abroad,No,0
2016,AI,Cattle < 6We,Sanitary,Abroad,No,0
2016,AI,Cattle > 6We,Normal,Inland,Yes,438
2016,AI,Cattle > 6We,Sanitary,Inland,Yes,104
2016,AI,Cattle > 6We,Normal,Abroad,Yes,0
2016,AI,Cattle > 6We,Sanitary,Abroad,Yes,0
2016,AI,Cattle > 6We,Normal,Inland,No,3
2016,AI,Cattle > 6We,Sanitary,Inland,No,10
2016,AI,Cattle > 6We,Normal,Abroad,No,0
2016,AI,Cattle > 6We,Sanitary,Abroad,No,0
2016,AI,Equidae,Normal,Inland,Yes,1
2016,AI,Equidae,Sanitary,Inland,Yes,0
2016,AI,Equidae,Normal,Abroad,Yes,0
2016,AI,Equidae,Sanitary,Abroad,Yes,0
2016,AI,Equidae,Normal,Inland,No,0
2016,AI,Equidae,Sanitary,Inland,No,0
2016,AI,Equidae,Normal,Abroad,No,0
2016,AI,Equidae,Sanitary,Abroad,No,0
2016,AI,Goats,Normal,Inland,Yes,781
2016,AI,Goats,Sanitary,Inland,Yes,0
2016,AI,Goats,Normal,Abroad,Yes,0
2016,AI,Goats,Sanitary,Abroad,Yes,0
2016,AI,Goats,Normal,Inland,No,5
2016,AI,Goats,Sanitary,Inland,No,0
2016,AI,Goats,Normal,Abroad,No,0
2016,AI,Goats,Sanitary,Abroad,No,0
2016,AI,Sheep,Normal,Inland,Yes,528
2016,AI,Sheep,Sanitary,Inland,Yes,0
2016,AI,Sheep,Normal,Abroad,Yes,0
2016,AI,Sheep,Sanitary,Abroad,Yes,0
2016,AI,Sheep,Normal,Inland,No,0
2016,AI,Sheep,Sanitary,Inland,No,0
2016,AI,Sheep,Normal,Abroad,No,0
2016,AI,Sheep,Sanitary,Abroad,No,0
2016,AI,Swine,Normal,Inland,Yes,1742
2016,AI,Swine,Sanitary,Inland,Yes,15
2016,AI,Swine,Normal,Abroad,Yes,0
2016,AI,Swine,Sanitary,Abroad,Yes,0
2016,AI,Swine,Normal,Inland,No,6
2016,AI,Swine,Sanitary,Inland,No,1
2016,AI,Swine,Normal,Abroad,No,0
2016,AI,Swine,Sanitary,Abroad,No,0
2016,AR,Cattle < 6We,Normal,Inland,Yes,2
2016,AR,Cattle < 6We,Sanitary,Inland,Yes,1
2016,AR,Cattle < 6We,Normal,Abroad,Yes,0
2016,AR,Cattle < 6We,Sanitary,Abroad,Yes,0
2016,AR,Cattle < 6We,Normal,Inland,No,0
2016,AR,Cattle < 6We,Sanitary,Inland,No,0
2016,AR,Cattle < 6We,Normal,Abroad,No,0
2016,AR,Cattle < 6We,Sanitary,Abroad,No,0
2016,AR,Cattle > 6We,Normal,Inland,Yes,402
2016,AR,Cattle > 6We,Sanitary,Inland,Yes,123
2016,AR,Cattle > 6We,Normal,Abroad,Yes,0
2016,AR,Cattle > 6We,Sanitary,Abroad,Yes,0
2016,AR,Cattle > 6We,Normal,Inland,No,4
2016,AR,Cattle > 6We,Sanitary,Inland,No,9
2016,AR,Cattle > 6We,Normal,Abroad,No,0
2016,AR,Cattle > 6We,Sanitary,Abroad,No,0
2016,AR,Equidae,Normal,Inland,Yes,97
2016,AR,Equidae,Sanitary,Inland,Yes,0
2016,AR,Equidae,Normal,Abroad,Yes,0
2016,AR,Equidae,Sanitary,Abroad,Yes,0
2016,AR,Equidae,Normal,Inland,No,1
2016,AR,Equidae,Sanitary,Inland,No,0
2016,AR,Equidae,Normal,Abroad,No,0
2016,AR,Equidae,Sanitary,Abroad,No,0
2016,AR,Goats,Normal,Inland,Yes,163
2016,AR,Goats,Sanitary,Inland,Yes,1
2016,AR,Goats,Normal,Abroad,Yes,0
2016,AR,Goats,Sanitary,Abroad,Yes,0
2016,AR,Goats,Normal,Inland,No,1
2016,AR,Goats,Sanitary,Inland,No,0
2016,AR,Goats,Normal,Abroad,No,0
2016,AR,Goats,Sanitary,Abroad,No,0
2016,AR,Sheep,Normal,Inland,Yes,474
2016,AR,Sheep,Sanitary,Inland,Yes,2
2016,AR,Sheep,Normal,Abroad,Yes,0
2016,AR,Sheep,Sanitary,Abroad,Yes,0
2016,AR,Sheep,Normal,Inland,No,1
2016,AR,Sheep,Sanitary,Inland,No,0
2016,AR,Sheep,Normal,Abroad,No,0
2016,AR,Sheep,Sanitary,Abroad,No,0
2016,AR,Swine,Normal,Inland,Yes,1850
2016,AR,Swine,Sanitary,Inland,Yes,4
2016,AR,Swine,Normal,Abroad,Yes,0
2016,AR,Swine,Sanitary,Abroad,Yes,0
2016,AR,Swine,Normal,Inland,No,3
2016,AR,Swine,Sanitary,Inland,No,1
2016,AR,Swine,Normal,Abroad,No,0
2016,AR,Swine,Sanitary,Abroad,No,0
2016,BE,Cattle < 6We,Normal,Inland,Yes,215
2016,BE,Cattle < 6We,Sanitary,Inland,Yes,7
2016,BE,Cattle < 6We,Normal,Abroad,Yes,0
2016,BE,Cattle < 6We,Sanitary,Abroad,Yes,0
2016,BE,Cattle < 6We,Normal,Inland,No,8
2016,BE,Cattle < 6We,Sanitary,Inland,No,1
2016,BE,Cattle < 6We,Normal,Abroad,No,0
2016,BE,Cattle < 6We,Sanitary,Abroad,No,0
2016,BE,Cattle > 6We,Normal,Inland,Yes,44823
2016,BE,Cattle > 6We,Sanitary,Inland,Yes,2213
2016,BE,Cattle > 6We,Normal,Abroad,Yes,0
2016,BE,Cattle > 6We,Sanitary,Abroad,Yes,0
2016,BE,Cattle > 6We,Normal,Inland,No,153
2016,BE,Cattle > 6We,Sanitary,Inland,No,354
2016,BE,Cattle > 6We,Normal,Abroad,No,0
2016,BE,Cattle > 6We,Sanitary,Abroad,No,0
2016,BE,Equidae,Normal,Inland,Yes,540
2016,BE,Equidae,Sanitary,Inland,Yes,15
2016,BE,Equidae,Normal,Abroad,Yes,0
2016,BE,Equidae,Sanitary,Abroad,Yes,0
2016,BE,Equidae,Normal,Inland,No,19
2016,BE,Equidae,Sanitary,Inland,No,2
2016,BE,Equidae,Normal,Abroad,No,0
2016,BE,Equidae,Sanitary,Abroad,No,0
2016,BE,Goats,Normal,Inland,Yes,9639
2016,BE,Goats,Sanitary,Inland,Yes,52
2016,BE,Goats,Normal,Abroad,Yes,0
2016,BE,Goats,Sanitary,Abroad,Yes,0
2016,BE,Goats,Normal,Inland,No,13
2016,BE,Goats,Sanitary,Inland,No,5
2016,BE,Goats,Normal,Abroad,No,0
2016,BE,Goats,Sanitary,Abroad,No,0
2016,BE,Sheep,Normal,Inland,Yes,47234
2016,BE,Sheep,Sanitary,Inland,Yes,194
2016,BE,Sheep,Normal,Abroad,Yes,0
2016,BE,Sheep,Sanitary,Abroad,Yes,0
2016,BE,Sheep,Normal,Inland,No,72
2016,BE,Sheep,Sanitary,Inland,No,13
2016,BE,Sheep,Normal,Abroad,No,0
2016,BE,Sheep,Sanitary,Abroad,No,0
2016,BE,Swine,Normal,Inland,Yes,119516
2016,BE,Swine,Sanitary,Inland,Yes,450
2016,BE,Swine,Normal,Abroad,Yes,0
2016,BE,Swine,Sanitary,Abroad,Yes,0
2016,BE,Swine,Normal,Inland,No,253
2016,BE,Swine,Sanitary,Inland,No,56
2016,BE,Swine,Normal,Abroad,No,0
2016,BE,Swine,Sanitary,Abroad,No,0
2016,BL,Cattle < 6We,Normal,Inland,Yes,2
2016,BL,Cattle < 6We,Sanitary,Inland,Yes,0
2016,BL,Cattle < 6We,Normal,Abroad,Yes,0
2016,BL,Cattle < 6We,Sanitary,Abroad,Yes,0
2016,BL,Cattle < 6We,Normal,Inland,No,0
2016,BL,Cattle < 6We,Sanitary,Inland,No,0
2016,BL,Cattle < 6We,Normal,Abroad,No,0
2016,BL,Cattle < 6We,Sanitary,Abroad,No,0
2016,BL,Cattle > 6We,Normal,Inland,Yes,1802
2016,BL,Cattle > 6We,Sanitary,Inland,Yes,124
2016,BL,Cattle > 6We,Normal,Abroad,Yes,0
2016,BL,Cattle > 6We,Sanitary,Abroad,Yes,0
2016,BL,Cattle > 6We,Normal,Inland,No,2
2016,BL,Cattle > 6We,Sanitary,Inland,No,7
2016,BL,Cattle > 6We,Normal,Abroad,No,0
2016,BL,Cattle > 6We,Sanitary,Abroad,No,0
2016,BL,Equidae,Normal,Inland,Yes,92
2016,BL,Equidae,Sanitary,Inland,Yes,0
2016,BL,Equidae,Normal,Abroad,Yes,0
2016,BL,Equidae,Sanitary,Abroad,Yes,0
2016,BL,Equidae,Normal,Inland,No,0
2016,BL,Equidae,Sanitary,Inland,No,0
2016,BL,Equidae,Normal,Abroad,No,0
2016,BL,Equidae,Sanitary,Abroad,No,0
2016,BL,Goats,Normal,Inland,Yes,122
2016,BL,Goats,Sanitary,Inland,Yes,0
2016,BL,Goats,Normal,Abroad,Yes,0
2016,BL,Goats,Sanitary,Abroad,Yes,0
2016,BL,Goats,Normal,Inland,No,0
2016,BL,Goats,Sanitary,Inland,No,0
2016,BL,Goats,Normal,Abroad,No,0
2016,BL,Goats,Sanitary,Abroad,No,0
2016,BL,Sheep,Normal,Inland,Yes,11186
2016,BL,Sheep,Sanitary,Inland,Yes,8
2016,BL,Sheep,Normal,Abroad,Yes,0
2016,BL,Sheep,Sanitary,Abroad,Yes,0
2016,BL,Sheep,Normal,Inland,No,1
2016,BL,Sheep,Sanitary,Inland,No,2
2016,BL,Sheep,Normal,Abroad,No,0
2016,BL,Sheep,Sanitary,Abroad,No,0
2016,BL,Swine,Normal,Inland,Yes,3050
2016,BL,Swine,Sanitary,Inland,Yes,6
2016,BL,Swine,Normal,Abroad,Yes,0
2016,BL,Swine,Sanitary,Abroad,Yes,0
2016,BL,Swine,Normal,Inland,No,4
2016,BL,Swine,Sanitary,Inland,No,0
2016,BL,Swine,Normal,Abroad,No,0
2016,BL,Swine,Sanitary,Abroad,No,0
2016,BS,Cattle < 6We,Normal,Inland,Yes,0
2016,BS,Cattle < 6We,Sanitary,Inland,Yes,0
2016,BS,Cattle < 6We,Normal,Abroad,Yes,0
2016,BS,Cattle < 6We,Sanitary,Abroad,Yes,0
2016,BS,Cattle < 6We,Normal,Inland,No,0
2016,BS,Cattle < 6We,Sanitary,Inland,No,0
2016,BS,Cattle < 6We,Normal,Abroad,No,0
2016,BS,Cattle < 6We,Sanitary,Abroad,No,0
2016,BS,Cattle > 6We,Normal,Inland,Yes,208
2016,BS,Cattle > 6We,Sanitary,Inland,Yes,0
2016,BS,Cattle > 6We,Normal,Abroad,Yes,0
2016,BS,Cattle > 6We,Sanitary,Abroad,Yes,0
2016,BS,Cattle > 6We,Normal,Inland,No,0
2016,BS,Cattle > 6We,Sanitary,Inland,No,0
2016,BS,Cattle > 6We,Normal,Abroad,No,0
2016,BS,Cattle > 6We,Sanitary,Abroad,No,0
2016,BS,Equidae,Normal,Inland,Yes,0
2016,BS,Equidae,Sanitary,Inland,Yes,0
2016,BS,Equidae,Normal,Abroad,Yes,0
2016,BS,Equidae,Sanitary,Abroad,Yes,0
2016,BS,Equidae,Normal,Inland,No,0
2016,BS,Equidae,Sanitary,Inland,No,0
2016,BS,Equidae,Normal,Abroad,No,0
2016,BS,Equidae,Sanitary,Abroad,No,0
2016,BS,Goats,Normal,Inland,Yes,6
2016,BS,Goats,Sanitary,Inland,Yes,0
2016,BS,Goats,Normal,Abroad,Yes,0
2016,BS,Goats,Sanitary,Abroad,Yes,0
2016,BS,Goats,Normal,Inland,No,0
2016,BS,Goats,Sanitary,Inland,No,0
2016,BS,Goats,Normal,Abroad,No,0
2016,BS,Goats,Sanitary,Abroad,No,0
2016,BS,Sheep,Normal,Inland,Yes,24795
2016,BS,Sheep,Sanitary,Inland,Yes,0
2016,BS,Sheep,Normal,Abroad,Yes,0
2016,BS,Sheep,Sanitary,Abroad,Yes,0
2016,BS,Sheep,Normal,Inland,No,21
2016,BS,Sheep,Sanitary,Inland,No,0
2016,BS,Sheep,Normal,Abroad,No,0
2016,BS,Sheep,Sanitary,Abroad,No,0
2016,BS,Swine,Normal,Inland,Yes,661285
2016,BS,Swine,Sanitary,Inland,Yes,0
2016,BS,Swine,Normal,Abroad,Yes,0
2016,BS,Swine,Sanitary,Abroad,Yes,0
2016,BS,Swine,Normal,Inland,No,784
2016,BS,Swine,Sanitary,Inland,No,17
2016,BS,Swine,Normal,Abroad,No,0
2016,BS,Swine,Sanitary,Abroad,No,0
2016,FL,Cattle < 6We,Normal,Inland,Yes,0
2016,FL,Cattle < 6We,Sanitary,Inland,Yes,0
2016,FL,Cattle < 6We,Normal,Abroad,Yes,0
2016,FL,Cattle < 6We,Sanitary,Abroad,Yes,0
2016,FL,Cattle < 6We,Normal,Inland,No,0
2016,FL,Cattle < 6We,Sanitary,Inland,No,0
2016,FL,Cattle < 6We,Normal,Abroad,No,0
2016,FL,Cattle < 6We,Sanitary,Abroad,No,0
2016,FL,Cattle > 6We,Normal,Inland,Yes,74
2016,FL,Cattle > 6We,Sanitary,Inland,Yes,0
2016,FL,Cattle > 6We,Normal,Abroad,Yes,0
2016,FL,Cattle > 6We,Sanitary,Abroad,Yes,0
2016,FL,Cattle > 6We,Normal,Inland,No,0
2016,FL,Cattle > 6We,Sanitary,Inland,No,0
2016,FL,Cattle > 6We,Normal,Abroad,No,0
2016,FL,Cattle > 6We,Sanitary,Abroad,No,0
2016,FL,Equidae,Normal,Inland,Yes,1
2016,FL,Equidae,Sanitary,Inland,Yes,0
2016,FL,Equidae,Normal,Abroad,Yes,0
2016,FL,Equidae,Sanitary,Abroad,Yes,0
2016,FL,Equidae,Normal,Inland,No,0
2016,FL,Equidae,Sanitary,Inland,No,0
2016,FL,Equidae,Normal,Abroad,No,0
2016,FL,Equidae,Sanitary,Abroad,No,0
2016,FL,Goats,Normal,Inland,Yes,124
2016,FL,Goats,Sanitary,Inland,Yes,0
2016,FL,Goats,Normal,Abroad,Yes,0
2016,FL,Goats,Sanitary,Abroad,Yes,0
2016,FL,Goats,Normal,Inland,No,0
2016,FL,Goats,Sanitary,Inland,No,0
2016,FL,Goats,Normal,Abroad,No,0
2016,FL,Goats,Sanitary,Abroad,No,0
2016,FL,Sheep,Normal,Inland,Yes,191
2016,FL,Sheep,Sanitary,Inland,Yes,0
2016,FL,Sheep,Normal,Abroad,Yes,0
2016,FL,Sheep,Sanitary,Abroad,Yes,0
2016,FL,Sheep,Normal,Inland,No,0
2016,FL,Sheep,Sanitary,Inland,No,0
2016,FL,Sheep,Normal,Abroad,No,0
2016,FL,Sheep,Sanitary,Abroad,No,0
2016,FL,Swine,Normal,Inland,Yes,286
2016,FL,Swine,Sanitary,Inland,Yes,0
2016,FL,Swine,Normal,Abroad,Yes,0
2016,FL,Swine,Sanitary,Abroad,Yes,0
2016,FL,Swine,Normal,Inland,No,0
2016,FL,Swine,Sanitary,Inland,No,0
2016,FL,Swine,Normal,Abroad,No,0
2016,FL,Swine,Sanitary,Abroad,No,0
2016,FR,Cattle < 6We,Normal,Inland,Yes,87
2016,FR,Cattle < 6We,Sanitary,Inland,Yes,1
2016,FR,Cattle < 6We,Normal,Abroad,Yes,0
2016,FR,Cattle < 6We,Sanitary,Abroad,Yes,0
2016,FR,Cattle < 6We,Normal,Inland,No,0
2016,FR,Cattle < 6We,Sanitary,Inland,No,1
2016,FR,Cattle < 6We,Normal,Abroad,No,0
2016,FR,Cattle < 6We,Sanitary,Abroad,No,0
2016,FR,Cattle > 6We,Normal,Inland,Yes,92168
2016,FR,Cattle > 6We,Sanitary,Inland,Yes,264
2016,FR,Cattle > 6We,Normal,Abroad,Yes,0
2016,FR,Cattle > 6We,Sanitary,Abroad,Yes,0
2016,FR,Cattle > 6We,Normal,Inland,No,112
2016,FR,Cattle > 6We,Sanitary,Inland,No,45
2016,FR,Cattle > 6We,Normal,Abroad,No,0
2016,FR,Cattle > 6We,Sanitary,Abroad,No,0
2016,FR,Equidae,Normal,Inland,Yes,41
2016,FR,Equidae,Sanitary,Inland,Yes,3
2016,FR,Equidae,Normal,Abroad,Yes,0
2016,FR,Equidae,Sanitary,Abroad,Yes,0
2016,FR,Equidae,Normal,Inland,No,1
2016,FR,Equidae,Sanitary,Inland,No,0
2016,FR,Equidae,Normal,Abroad,No,0
2016,FR,Equidae,Sanitary,Abroad,No,0
2016,FR,Goats,Normal,Inland,Yes,491
2016,FR,Goats,Sanitary,Inland,Yes,0
2016,FR,Goats,Normal,Abroad,Yes,0
2016,FR,Goats,Sanitary,Abroad,Yes,0
2016,FR,Goats,Normal,Inland,No,1
2016,FR,Goats,Sanitary,Inland,No,0
2016,FR,Goats,Normal,Abroad,No,0
2016,FR,Goats,Sanitary,Abroad,No,0
2016,FR,Sheep,Normal,Inland,Yes,2237
2016,FR,Sheep,Sanitary,Inland,Yes,1
2016,FR,Sheep,Normal,Abroad,Yes,0
2016,FR,Sheep,Sanitary,Abroad,Yes,0
2016,FR,Sheep,Normal,Inland,No,2
2016,FR,Sheep,Sanitary,Inland,No,0
2016,FR,Sheep,Normal,Abroad,No,0
2016,FR,Sheep,Sanitary,Abroad,No,0
2016,FR,Swine,Normal,Inland,Yes,383043
2016,FR,Swine,Sanitary,Inland,Yes,11
2016,FR,Swine,Normal,Abroad,Yes,0
2016,FR,Swine,Sanitary,Abroad,Yes,0
2016,FR,Swine,Normal,Inland,No,1024
2016,FR,Swine,Sanitary,Inland,No,16
2016,FR,Swine,Normal,Abroad,No,0
2016,FR,Swine,Sanitary,Abroad,No,0
2016,GE,Cattle < 6We,Normal,Inland,Yes,0
2016,GE,Cattle < 6We,Sanitary,Inland,Yes,0
2016,GE,Cattle < 6We,Normal,Abroad,Yes,0
2016,GE,Cattle < 6We,Sanitary,Abroad,Yes,0
2016,GE,Cattle < 6We,Normal,Inland,No,0
2016,GE,Cattle < 6We,Sanitary,Inland,No,0
2016,GE,Cattle < 6We,Normal,Abroad,No,0
2016,GE,Cattle < 6We,Sanitary,Abroad,No,0
2016,GE,Cattle > 6We,Normal,Inland,Yes,323
2016,GE,Cattle > 6We,Sanitary,Inland,Yes,6
2016,GE,Cattle > 6We,Normal,Abroad,Yes,0
2016,GE,Cattle > 6We,Sanitary,Abroad,Yes,0
2016,GE,Cattle > 6We,Normal,Inland,No,1
2016,GE,Cattle > 6We,Sanitary,Inland,No,1
2016,GE,Cattle > 6We,Normal,Abroad,No,0
2016,GE,Cattle > 6We,Sanitary,Abroad,No,0
2016,GE,Equidae,Normal,Inland,Yes,0
2016,GE,Equidae,Sanitary,Inland,Yes,0
2016,GE,Equidae,Normal,Abroad,Yes,0
2016,GE,Equidae,Sanitary,Abroad,Yes,0
2016,GE,Equidae,Normal,Inland,No,0
2016,GE,Equidae,Sanitary,Inland,No,0
2016,GE,Equidae,Normal,Abroad,No,0
2016,GE,Equidae,Sanitary,Abroad,No,0
2016,GE,Goats,Normal,Inland,Yes,334
2016,GE,Goats,Sanitary,Inland,Yes,0
2016,GE,Goats,Normal,Abroad,Yes,0
2016,GE,Goats,Sanitary,Abroad,Yes,0
2016,GE,Goats,Normal,Inland,No,0
2016,GE,Goats,Sanitary,Inland,No,0
2016,GE,Goats,Normal,Abroad,No,0
2016,GE,Goats,Sanitary,Abroad,No,0
2016,GE,Sheep,Normal,Inland,Yes,1689
2016,GE,Sheep,Sanitary,Inland,Yes,1
2016,GE,Sheep,Normal,Abroad,Yes,0
2016,GE,Sheep,Sanitary,Abroad,Yes,0
2016,GE,Sheep,Normal,Inland,No,4
2016,GE,Sheep,Sanitary,Inland,No,0
2016,GE,Sheep,Normal,Abroad,No,0
2016,GE,Sheep,Sanitary,Abroad,No,0
2016,GE,Swine,Normal,Inland,Yes,872
2016,GE,Swine,Sanitary,Inland,Yes,0
2016,GE,Swine,Normal,Abroad,Yes,0
2016,GE,Swine,Sanitary,Abroad,Yes,0
2016,GE,Swine,Normal,Inland,No,0
2016,GE,Swine,Sanitary,Inland,No,0
2016,GE,Swine,Normal,Abroad,No,0
2016,GE,Swine,Sanitary,Abroad,No,0
2016,GL,Cattle < 6We,Normal,Inland,Yes,14
2016,GL,Cattle < 6We,Sanitary,Inland,Yes,0
2016,GL,Cattle < 6We,Normal,Abroad,Yes,0
2016,GL,Cattle < 6We,Sanitary,Abroad,Yes,0
2016,GL,Cattle < 6We,Normal,Inland,No,0
2016,GL,Cattle < 6We,Sanitary,Inland,No,0
2016,GL,Cattle < 6We,Normal,Abroad,No,0
2016,GL,Cattle < 6We,Sanitary,Abroad,No,0
2016,GL,Cattle > 6We,Normal,Inland,Yes,773
2016,GL,Cattle > 6We,Sanitary,Inland,Yes,15
2016,GL,Cattle > 6We,Normal,Abroad,Yes,0
2016,GL,Cattle > 6We,Sanitary,Abroad,Yes,0
2016,GL,Cattle > 6We,Normal,Inland,No,0
2016,GL,Cattle > 6We,Sanitary,Inland,No,0
2016,GL,Cattle > 6We,Normal,Abroad,No,0
2016,GL,Cattle > 6We,Sanitary,Abroad,No,0
2016,GL,Equidae,Normal,Inland,Yes,0
2016,GL,Equidae,Sanitary,Inland,Yes,0
2016,GL,Equidae,Normal,Abroad,Yes,0
2016,GL,Equidae,Sanitary,Abroad,Yes,0
2016,GL,Equidae,Normal,Inland,No,0
2016,GL,Equidae,Sanitary,Inland,No,0
2016,GL,Equidae,Normal,Abroad,No,0
2016,GL,Equidae,Sanitary,Abroad,No,0
2016,GL,Goats,Normal,Inland,Yes,456
2016,GL,Goats,Sanitary,Inland,Yes,0
2016,GL,Goats,Normal,Abroad,Yes,0
2016,GL,Goats,Sanitary,Abroad,Yes,0
2016,GL,Goats,Normal,Inland,No,0
2016,GL,Goats,Sanitary,Inland,No,0
2016,GL,Goats,Normal,Abroad,No,0
2016,GL,Goats,Sanitary,Abroad,No,0
2016,GL,Sheep,Normal,Inland,Yes,492
2016,GL,Sheep,Sanitary,Inland,Yes,0
2016,GL,Sheep,Normal,Abroad,Yes,0
2016,GL,Sheep,Sanitary,Abroad,Yes,0
2016,GL,Sheep,Normal,Inland,No,0
2016,GL,Sheep,Sanitary,Inland,No,0
2016,GL,Sheep,Normal,Abroad,No,0
2016,GL,Sheep,Sanitary,Abroad,No,0
2016,GL,Swine,Normal,Inland,Yes,2792
2016,GL,Swine,Sanitary,Inland,Yes,0
2016,GL,Swine,Normal,Abroad,Yes,0
2016,GL,Swine,Sanitary,Abroad,Yes,0
2016,GL,Swine,Normal,Inland,No,0
2016,GL,Swine,Sanitary,Inland,No,0
2016,GL,Swine,Normal,Abroad,No,0
2016,GL,Swine,Sanitary,Abroad,No,0
2016,GR,Cattle < 6We,Normal,Inland,Yes,8
2016,GR,Cattle < 6We,Sanitary,Inland,Yes,0
2016,GR,Cattle < 6We,Normal,Abroad,Yes,0
2016,GR,Cattle < 6We,Sanitary,Abroad,Yes,0
2016,GR,Cattle < 6We,Normal,Inland,No,0
2016,GR,Cattle < 6We,Sanitary,Inland,No,0
2016,GR,Cattle < 6We,Normal,Abroad,No,0
2016,GR,Cattle < 6We,Sanitary,Abroad,No,0
2016,GR,Cattle > 6We,Normal,Inland,Yes,5772
2016,GR,Cattle > 6We,Sanitary,Inland,Yes,196
2016,GR,Cattle > 6We,Normal,Abroad,Yes,0
2016,GR,Cattle > 6We,Sanitary,Abroad,Yes,0
2016,GR,Cattle > 6We,Normal,Inland,No,7
2016,GR,Cattle > 6We,Sanitary,Inland,No,10
2016,GR,Cattle > 6We,Normal,Abroad,No,0
2016,GR,Cattle > 6We,Sanitary,Abroad,No,0
2016,GR,Equidae,Normal,Inland,Yes,69
2016,GR,Equidae,Sanitary,Inland,Yes,3
2016,GR,Equidae,Normal,Abroad,Yes,0
2016,GR,Equidae,Sanitary,Abroad,Yes,0
2016,GR,Equidae,Normal,Inland,No,0
2016,GR,Equidae,Sanitary,Inland,No,0
2016,GR,Equidae,Normal,Abroad,No,0
2016,GR,Equidae,Sanitary,Abroad,No,0
2016,GR,Goats,Normal,Inland,Yes,3855
2016,GR,Goats,Sanitary,Inland,Yes,3
2016,GR,Goats,Normal,Abroad,Yes,0
2016,GR,Goats,Sanitary,Abroad,Yes,0
2016,GR,Goats,Normal,Inland,No,9
2016,GR,Goats,Sanitary,Inland,No,0
2016,GR,Goats,Normal,Abroad,No,0
2016,GR,Goats,Sanitary,Abroad,No,0
2016,GR,Sheep,Normal,Inland,Yes,5547
2016,GR,Sheep,Sanitary,Inland,Yes,28
2016,GR,Sheep,Normal,Abroad,Yes,0
2016,GR,Sheep,Sanitary,Abroad,Yes,0
2016,GR,Sheep,Normal,Inland,No,6
2016,GR,Sheep,Sanitary,Inland,No,2
2016,GR,Sheep,Normal,Abroad,No,0
2016,GR,Sheep,Sanitary,Abroad,No,0
2016,GR,Swine,Normal,Inland,Yes,3741
2016,GR,Swine,Sanitary,Inland,Yes,42
2016,GR,Swine,Normal,Abroad,Yes,0
2016,GR,Swine,Sanitary,Abroad,Yes,0
2016,GR,Swine,Normal,Inland,No,1
2016,GR,Swine,Sanitary,Inland,No,1
2016,GR,Swine,Normal,Abroad,No,0
2016,GR,Swine,Sanitary,Abroad,No,0
2016,JU,Cattle < 6We,Normal,Inland,Yes,29
2016,JU,Cattle < 6We,Sanitary,Inland,Yes,6
2016,JU,Cattle < 6We,Normal,Abroad,Yes,0
2016,JU,Cattle < 6We,Sanitary,Abroad,Yes,0
2016,JU,Cattle < 6We,Normal,Inland,No,3
2016,JU,Cattle < 6We,Sanitary,Inland,No,6
